#wl,fl,unc,lq,uq,n
##double,double,double,double,double,int
1205.5000,18.86900,0.21922,13.7770,25.1340,671
1206.5000,20.27400,0.24672,14.0800,26.9850,684
1207.5000,22.18900,0.24912,15.8350,29.0640,705
1208.5000,21.33800,0.27272,14.6120,28.9810,694
1209.5000,24.09900,0.28016,16.8060,31.7150,708
1210.5000,25.22100,0.31689,17.4420,34.2700,705
1211.5000,27.31500,0.37680,17.2110,37.5580,729
1212.5000,30.76400,0.50597,18.7770,45.9680,722
1213.5000,33.24100,0.53738,21.1660,49.9850,719
1214.5000,33.23200,0.49220,21.5180,48.3870,745
1215.5000,34.70700,0.53186,21.7890,50.4900,728
1216.5000,33.10800,0.45580,22.2700,47.2850,753
1217.5000,30.80300,0.44148,20.8030,45.0000,751
1218.5000,29.22300,0.37822,20.6110,41.4370,758
1219.5000,29.44100,0.32263,22.2300,40.0770,765
1220.5000,27.59500,0.25414,21.5990,35.7670,777
1221.5000,26.58100,0.24073,20.6720,34.1960,789
1222.5000,25.23500,0.20232,19.9930,31.3010,781
1223.5000,24.80900,0.19893,18.8880,30.1130,796
1224.5000,23.41800,0.18392,18.3750,28.7660,798
1225.5000,23.02400,0.17119,18.3450,28.0590,805
1226.5000,22.70200,0.15664,17.9920,26.8420,798
1227.5000,22.10600,0.16493,17.1750,26.5280,804
1228.5000,21.48600,0.15235,17.2690,25.8870,800
1229.5000,20.93400,0.14877,16.9620,25.4300,810
1230.5000,20.56000,0.14517,16.8060,25.1910,834
1231.5000,20.35400,0.14245,16.5890,24.7870,828
1232.5000,20.40000,0.14016,16.3080,24.5000,854
1233.5000,20.88100,0.13827,16.6090,24.6240,840
1234.5000,20.57200,0.14461,16.4940,25.0000,865
1235.5000,20.54200,0.14036,16.5060,24.7000,852
1236.5000,21.17900,0.14365,16.7620,25.3280,889
1237.5000,20.16700,0.13898,16.4920,24.6340,858
1238.5000,20.75300,0.13708,16.6160,24.7860,888
1239.5000,20.56100,0.14209,16.5540,24.9460,872
1240.5000,19.94400,0.14367,15.9840,24.5900,897
1241.5000,19.22300,0.13004,15.5640,23.2880,882
1242.5000,18.99900,0.12911,15.0390,22.8030,904
1243.5000,18.16300,0.12360,14.5380,21.8960,886
1244.5000,17.61300,0.11562,13.9940,21.0080,920
1245.5000,16.63800,0.10161,13.6990,19.7720,893
1246.5000,16.08700,0.10295,13.1610,19.4200,924
1247.5000,15.69600,0.09788,12.6660,18.5520,904
1248.5000,15.18800,0.09240,12.1040,17.7460,932
1249.5000,14.57100,0.08757,12.1270,17.4450,922
1250.5000,14.47800,0.08323,11.8900,17.0420,958
1251.5000,14.11100,0.08253,11.6290,16.6710,933
1252.5000,13.86000,0.07929,11.5120,16.3820,943
1253.5000,13.73500,0.07752,11.2070,15.9930,953
1254.5000,13.55800,0.07589,11.2810,15.9470,945
1255.5000,13.24500,0.07675,10.7450,15.5210,968
1256.5000,13.08500,0.07242,10.7720,15.2290,947
1257.5000,12.77700,0.08018,10.3470,15.3490,973
1258.5000,12.83100,0.08198,10.3600,15.4240,954
1259.5000,12.81300,0.07325,10.5030,15.0660,970
1260.5000,12.57000,0.07352,10.0970,14.6290,950
1261.5000,12.34300,0.07258,10.0920,14.6200,973
1262.5000,12.57500,0.07069,10.2460,14.6450,968
1263.5000,12.47500,0.06963,10.1000,14.4640,982
1264.5000,12.25600,0.07229,9.9190,14.4750,993
1265.5000,11.96100,0.07649,9.4890,14.3000,989
1266.5000,11.73000,0.06546,9.4550,13.6380,1021
1267.5000,11.78100,0.06953,9.3590,13.7610,1002
1268.5000,11.58300,0.06496,9.4960,13.6760,1035
1269.5000,11.32200,0.06627,9.0560,13.3140,1032
1270.5000,10.85800,0.06156,8.9200,12.8830,1036
1271.5000,10.81700,0.06382,8.6950,12.8090,1039
1272.5000,10.73900,0.06201,8.7440,12.7110,1023
1273.5000,10.57100,0.06055,8.5810,12.5090,1052
1274.5000,10.26900,0.06275,8.2530,12.2630,1021
1275.5000,10.26800,0.06067,8.2410,12.1840,1056
1276.5000,10.20400,0.05750,8.3160,12.0670,1064
1277.5000,10.05500,0.05729,8.1470,11.8790,1061
1278.5000,10.16100,0.05968,8.0350,11.9650,1084
1279.5000,9.91000,0.05288,8.2850,11.7350,1064
1280.5000,9.92000,0.05315,8.1230,11.6260,1086
1281.5000,9.95400,0.05470,8.0320,11.6520,1095
1282.5000,9.87100,0.05531,8.0050,11.6540,1088
1283.5000,9.91100,0.05825,8.1180,11.9940,1107
1284.5000,9.68900,0.05442,7.9530,11.5510,1093
1285.5000,9.84400,0.05499,8.0070,11.6680,1108
1286.5000,9.92100,0.05367,7.9410,11.5380,1123
1287.5000,9.67300,0.05002,7.9800,11.3250,1118
1288.5000,9.75500,0.05314,7.9550,11.5670,1155
1289.5000,9.66800,0.05054,7.9710,11.4050,1154
1290.5000,9.73200,0.05475,7.8320,11.5520,1154
1291.5000,9.66600,0.05009,8.0210,11.4430,1167
1292.5000,9.84800,0.05281,8.0880,11.6930,1165
1293.5000,10.03700,0.05056,8.2390,11.7020,1173
1294.5000,9.99900,0.05311,8.1010,11.7640,1189
1295.5000,9.98800,0.05351,8.0610,11.7280,1174
1296.5000,10.09700,0.05228,8.3790,11.9710,1180
1297.5000,10.12800,0.05500,8.2500,12.0560,1197
1298.5000,10.13400,0.05127,8.3630,11.8960,1187
1299.5000,10.27300,0.05194,8.4590,12.0650,1205
1300.5000,10.25500,0.05374,8.3630,12.1050,1212
1301.5000,10.43400,0.05222,8.6320,12.2560,1204
1302.5000,10.41800,0.04934,8.7280,12.1650,1213
1303.5000,10.62200,0.05426,8.7340,12.5320,1225
1304.5000,10.54700,0.05681,8.5180,12.4770,1214
1305.5000,10.62300,0.05315,8.8570,12.5820,1228
1306.5000,10.55600,0.05296,8.6680,12.3840,1231
1307.5000,10.42600,0.05180,8.6620,12.2850,1223
1308.5000,10.41700,0.05275,8.3780,12.1050,1248
1309.5000,10.35600,0.05016,8.4780,12.0290,1253
1310.5000,10.28300,0.05026,8.3280,11.8690,1241
1311.5000,10.22200,0.04860,8.3930,11.8240,1246
1312.5000,9.88100,0.04733,8.1740,11.5500,1272
1313.5000,9.75400,0.04683,8.1210,11.4300,1248
1314.5000,9.68700,0.04707,7.9380,11.2780,1259
1315.5000,9.58300,0.04474,7.9920,11.1720,1263
1316.5000,9.55000,0.04760,7.6720,11.0690,1273
1317.5000,9.30700,0.04712,7.5670,10.9080,1257
1318.5000,9.36200,0.04599,7.6320,10.9140,1273
1319.5000,9.24500,0.04594,7.6750,10.9650,1282
1320.5000,9.26700,0.04551,7.5120,10.7580,1272
1321.5000,9.35500,0.04413,7.7190,10.8850,1287
1322.5000,9.18200,0.04657,7.4970,10.8540,1299
1323.5000,9.23700,0.04669,7.5610,10.9330,1304
1324.5000,9.18900,0.04273,7.6390,10.6940,1278
1325.5000,9.08900,0.04554,7.4680,10.7630,1309
1326.5000,9.15800,0.04346,7.4090,10.5550,1310
1327.5000,9.03800,0.04561,7.5000,10.7850,1297
1328.5000,9.34100,0.04395,7.6700,10.8550,1313
1329.5000,9.37100,0.04361,7.7610,10.9130,1306
1330.5000,9.27300,0.04343,7.7370,10.8890,1317
1331.5000,9.41800,0.04270,7.9220,11.0140,1311
1332.5000,9.61200,0.04241,7.9420,11.0390,1333
1333.5000,9.49200,0.04112,8.0660,11.0840,1347
1334.5000,9.70100,0.04331,8.1070,11.2870,1348
1335.5000,9.67500,0.04507,7.9640,11.2660,1342
1336.5000,9.49700,0.04484,7.8380,11.1550,1368
1337.5000,9.64700,0.04480,7.9060,11.2310,1377
1338.5000,9.71600,0.04062,8.0710,11.0880,1379
1339.5000,9.46900,0.04537,7.7140,11.0810,1377
1340.5000,9.38600,0.04461,7.7260,11.0640,1400
1341.5000,9.24700,0.04583,7.4870,10.9120,1396
1342.5000,9.17400,0.04282,7.6550,10.8700,1409
1343.5000,9.16300,0.04274,7.5850,10.7780,1395
1344.5000,9.22800,0.04446,7.5300,10.8700,1411
1345.5000,9.13000,0.04333,7.4070,10.6840,1430
1346.5000,9.15200,0.04434,7.3240,10.6950,1445
1347.5000,9.00800,0.04196,7.3650,10.5440,1435
1348.5000,9.00600,0.04301,7.3750,10.6370,1438
1349.5000,8.99600,0.04142,7.4430,10.6020,1454
1350.5000,9.00800,0.04162,7.4010,10.5850,1463
1351.5000,8.95300,0.04343,7.1750,10.4870,1454
1352.5000,8.90800,0.04005,7.3680,10.4100,1442
1353.5000,8.87000,0.04138,7.3390,10.5010,1460
1354.5000,8.81700,0.04248,7.2050,10.4680,1475
1355.5000,8.86500,0.04109,7.2260,10.3950,1487
1356.5000,8.97100,0.04074,7.3310,10.4690,1483
1357.5000,8.85800,0.03778,7.4160,10.3200,1477
1358.5000,9.00800,0.04225,7.3300,10.5850,1484
1359.5000,8.97700,0.04016,7.2970,10.4070,1499
1360.5000,8.99900,0.04094,7.3020,10.4750,1502
1361.5000,8.92500,0.03890,7.4090,10.4230,1501
1362.5000,9.00300,0.04165,7.3720,10.6060,1507
1363.5000,9.00400,0.03721,7.4650,10.3540,1507
1364.5000,9.02800,0.03736,7.5470,10.4590,1519
1365.5000,9.02500,0.03895,7.4610,10.5080,1530
1366.5000,8.94800,0.04069,7.2800,10.4560,1523
1367.5000,9.02000,0.03831,7.5590,10.5420,1516
1368.5000,9.13200,0.03998,7.4730,10.5860,1516
1369.5000,9.18300,0.04049,7.5720,10.7330,1524
1370.5000,9.06300,0.03746,7.6080,10.5720,1565
1371.5000,9.07100,0.03733,7.5190,10.4780,1571
1372.5000,9.25100,0.03863,7.6800,10.7410,1570
1373.5000,9.03300,0.03990,7.4730,10.6330,1568
1374.5000,9.17100,0.03916,7.5730,10.6830,1577
1375.5000,9.24300,0.03970,7.6020,10.7780,1600
1376.5000,9.19800,0.03958,7.6460,10.8240,1612
1377.5000,9.13400,0.03793,7.6300,10.6750,1611
1378.5000,9.36700,0.03817,7.7180,10.8060,1636
1379.5000,9.30600,0.03891,7.7580,10.8940,1624
1380.5000,9.36100,0.03910,7.8470,11.0000,1626
1381.5000,9.52700,0.03805,7.9030,10.9860,1641
1382.5000,9.54400,0.03837,7.9310,11.0580,1660
1383.5000,9.64600,0.03870,7.9800,11.1420,1669
1384.5000,9.79800,0.03918,8.1580,11.3560,1666
1385.5000,9.87600,0.03956,8.1710,11.4150,1681
1386.5000,10.08300,0.04107,8.2480,11.6190,1684
1387.5000,10.15200,0.04137,8.3390,11.7210,1671
1388.5000,10.14300,0.03733,8.5840,11.6420,1678
1389.5000,10.40800,0.03972,8.6230,11.8820,1683
1390.5000,10.54100,0.03825,8.8000,11.9510,1697
1391.5000,10.73000,0.03665,9.1030,12.1090,1682
1392.5000,10.67700,0.03975,8.9440,12.2120,1690
1393.5000,10.71900,0.03859,9.1120,12.3000,1706
1394.5000,10.91700,0.03982,9.1480,12.4310,1699
1395.5000,10.83900,0.03831,9.0910,12.2600,1711
1396.5000,10.96600,0.04022,9.0950,12.4230,1712
1397.5000,10.84400,0.03842,9.1460,12.3380,1726
1398.5000,10.89600,0.03968,9.0060,12.3220,1746
1399.5000,10.89900,0.03896,9.0800,12.3380,1748
1400.5000,10.88600,0.03874,9.1630,12.4110,1757
1401.5000,10.82500,0.03991,9.0100,12.3600,1761
1402.5000,10.90700,0.03894,9.0570,12.3410,1778
1403.5000,10.59400,0.03630,9.0030,12.0590,1772
1404.5000,10.54400,0.03773,8.8750,12.0630,1785
1405.5000,10.25600,0.03559,8.6440,11.6560,1791
1406.5000,9.96200,0.03699,8.3550,11.4790,1783
1407.5000,9.90800,0.03857,8.1370,11.4130,1804
1408.5000,9.77800,0.03675,8.1790,11.3050,1809
1409.5000,9.65500,0.03407,8.1380,11.0430,1818
1410.5000,9.46700,0.03520,7.9260,10.9440,1838
1411.5000,9.36700,0.03464,7.8280,10.7840,1821
1412.5000,9.22400,0.03430,7.7080,10.6470,1836
1413.5000,9.15000,0.03552,7.5600,10.6050,1837
1414.5000,9.01900,0.03269,7.5700,10.3830,1851
1415.5000,9.02800,0.03372,7.4990,10.3880,1835
1416.5000,8.90300,0.03369,7.4070,10.2970,1840
1417.5000,8.79900,0.03282,7.3930,10.1980,1826
1418.5000,8.83800,0.03134,7.4360,10.1180,1831
1419.5000,8.77300,0.03356,7.2160,10.1010,1848
1420.5000,8.70000,0.03137,7.3190,10.0150,1847
1421.5000,8.52800,0.03032,7.1790,9.8030,1873
1422.5000,8.49100,0.03379,6.9710,9.8870,1862
1423.5000,8.51400,0.03198,7.0230,9.7950,1878
1424.5000,8.55200,0.03082,7.0770,9.7610,1896
1425.5000,8.43500,0.03202,6.8910,9.6640,1875
1426.5000,8.37700,0.03165,6.9770,9.7300,1892
1427.5000,8.33600,0.03037,7.0110,9.6500,1888
1428.5000,8.37100,0.03082,6.8990,9.5770,1887
1429.5000,8.36100,0.03222,6.8530,9.6560,1892
1430.5000,8.21900,0.03167,6.7360,9.4940,1896
1431.5000,8.25300,0.03215,6.7780,9.5860,1907
1432.5000,8.22200,0.03099,6.7920,9.5060,1917
1433.5000,8.20800,0.03103,6.8040,9.5200,1915
1434.5000,8.19500,0.03084,6.7550,9.4620,1926
1435.5000,8.18600,0.02984,6.7540,9.3790,1935
1436.5000,8.07100,0.02956,6.7050,9.3030,1931
1437.5000,8.06100,0.03238,6.6060,9.4610,1943
1438.5000,8.13900,0.03220,6.6360,9.4660,1931
1439.5000,7.98300,0.03186,6.5320,9.3390,1941
1440.5000,7.99100,0.03007,6.6260,9.2840,1953
1441.5000,7.98100,0.03061,6.5920,9.3040,1963
1442.5000,8.02400,0.02844,6.7130,9.2320,1961
1443.5000,7.95900,0.03030,6.5560,9.2390,1960
1444.5000,7.90300,0.02999,6.5220,9.1740,1955
1445.5000,7.99700,0.02914,6.6440,9.2300,1969
1446.5000,7.93300,0.03027,6.4890,9.1770,1972
1447.5000,7.94500,0.02923,6.5800,9.1870,1988
1448.5000,7.80600,0.02923,6.5000,9.1110,1995
1449.5000,7.79400,0.02997,6.3520,9.0330,2000
1450.5000,7.85500,0.02903,6.4720,9.0760,2011
1451.5000,7.93600,0.02887,6.5170,9.1050,2009
1452.5000,7.90600,0.02958,6.5120,9.1670,2014
1453.5000,7.89400,0.02844,6.5550,9.1060,2011
1454.5000,7.88100,0.02991,6.4240,9.1170,2026
1455.5000,7.86800,0.02923,6.4630,9.0850,2012
1456.5000,7.93200,0.02890,6.5300,9.1310,2025
1457.5000,7.83600,0.02905,6.4740,9.0900,2028
1458.5000,7.84000,0.02863,6.4950,9.0750,2030
1459.5000,7.87000,0.02741,6.5870,9.0620,2039
1460.5000,7.92500,0.02796,6.5850,9.1180,2052
1461.5000,7.91400,0.02923,6.4870,9.1390,2058
1462.5000,7.82500,0.02869,6.4160,9.0220,2063
1463.5000,7.91400,0.02762,6.5490,9.0600,2066
1464.5000,7.83700,0.02841,6.5030,9.0890,2071
1465.5000,7.79300,0.02840,6.5170,9.1050,2076
1466.5000,7.81200,0.02825,6.4330,9.0230,2101
1467.5000,7.76500,0.02955,6.3500,9.0580,2099
1468.5000,7.79800,0.02769,6.4620,8.9940,2091
1469.5000,7.85900,0.02874,6.4310,9.0660,2102
1470.5000,7.89400,0.02885,6.5170,9.1690,2112
1471.5000,7.86800,0.02902,6.4160,9.0730,2095
1472.5000,7.95600,0.02797,6.5700,9.1460,2120
1473.5000,7.81600,0.02824,6.4480,9.0470,2118
1474.5000,7.85400,0.02779,6.5240,9.0950,2140
1475.5000,7.90600,0.02777,6.4620,9.0430,2159
1476.5000,7.86600,0.02727,6.4850,9.0190,2158
1477.5000,7.85900,0.02741,6.5030,9.0530,2164
1478.5000,7.91000,0.02748,6.5410,9.1040,2174
1479.5000,7.83700,0.02732,6.4530,8.9970,2167
1480.5000,7.86800,0.02814,6.4640,9.0950,2185
1481.5000,7.92100,0.02715,6.5980,9.1360,2184
1482.5000,7.97500,0.02699,6.5920,9.1260,2203
1483.5000,8.03100,0.02796,6.5980,9.2200,2199
1484.5000,8.02800,0.02776,6.7020,9.3130,2211
1485.5000,7.97000,0.02644,6.6530,9.1250,2186
1486.5000,8.05300,0.02731,6.6750,9.2430,2211
1487.5000,8.11000,0.02923,6.6250,9.3750,2213
1488.5000,8.08700,0.02684,6.6990,9.2280,2220
1489.5000,8.11500,0.02758,6.7130,9.3260,2244
1490.5000,8.08000,0.02703,6.6960,9.2520,2236
1491.5000,8.11800,0.02632,6.8210,9.3150,2245
1492.5000,8.14100,0.02684,6.7390,9.2800,2240
1493.5000,8.10600,0.02630,6.7730,9.2610,2237
1494.5000,8.13800,0.02658,6.7700,9.2890,2246
1495.5000,8.14700,0.02726,6.8000,9.3870,2252
1496.5000,8.19600,0.02854,6.7330,9.4290,2231
1497.5000,8.26600,0.02677,6.8640,9.4000,2244
1498.5000,8.25500,0.02884,6.8050,9.5370,2244
1499.5000,8.22100,0.02729,6.7820,9.3780,2263
1500.5000,8.24300,0.02833,6.7690,9.4690,2271
1501.5000,8.30000,0.02774,6.8440,9.4890,2273
1502.5000,8.22800,0.02803,6.8390,9.5110,2271
1503.5000,8.28200,0.02720,6.8570,9.4440,2261
1504.5000,8.34600,0.02942,6.7790,9.5840,2273
1505.5000,8.33900,0.02757,6.9310,9.5590,2272
1506.5000,8.30700,0.02822,6.8610,9.5510,2271
1507.5000,8.41900,0.02715,7.0300,9.6200,2275
1508.5000,8.44400,0.02631,7.1190,9.6310,2279
1509.5000,8.49600,0.02849,6.9820,9.7160,2303
1510.5000,8.47800,0.02718,7.0910,9.6960,2296
1511.5000,8.55500,0.02740,7.1060,9.7290,2291
1512.5000,8.61600,0.02852,7.1590,9.8960,2302
1513.5000,8.64000,0.02641,7.3010,9.8410,2313
1514.5000,8.69100,0.02777,7.2390,9.9070,2308
1515.5000,8.77200,0.02686,7.3700,9.9590,2323
1516.5000,8.86500,0.02741,7.3980,10.0480,2337
1517.5000,8.94500,0.02838,7.3630,10.1160,2353
1518.5000,9.00200,0.02904,7.4570,10.2680,2342
1519.5000,9.14800,0.02837,7.6590,10.3970,2328
1520.5000,9.22400,0.02798,7.8340,10.5510,2358
1521.5000,9.33000,0.02807,7.8550,10.5790,2354
1522.5000,9.43500,0.02840,8.0170,10.7830,2371
1523.5000,9.66300,0.02830,8.1880,10.9500,2381
1524.5000,9.78800,0.02912,8.2820,11.1330,2397
1525.5000,9.96200,0.02895,8.4350,11.2510,2366
1526.5000,10.13200,0.02911,8.6240,11.4640,2379
1527.5000,10.28700,0.02934,8.7860,11.6500,2382
1528.5000,10.40200,0.03042,8.8700,11.8390,2382
1529.5000,10.52800,0.03087,9.0730,12.0990,2402
1530.5000,10.79800,0.03016,9.2460,12.2150,2423
1531.5000,10.93000,0.03256,9.1890,12.3890,2415
1532.5000,11.05600,0.03257,9.3660,12.5520,2392
1533.5000,11.28700,0.03275,9.6070,12.8270,2417
1534.5000,11.52300,0.03516,9.7010,13.1330,2382
1535.5000,11.67800,0.03513,9.8660,13.3250,2424
1536.5000,12.07500,0.03550,10.2160,13.7130,2426
1537.5000,12.25400,0.03837,10.3440,14.1170,2417
1538.5000,12.47600,0.03863,10.5440,14.3240,2394
1539.5000,12.68400,0.04090,10.6540,14.6610,2399
1540.5000,13.01800,0.04542,10.8340,15.2930,2409
1541.5000,13.32400,0.04432,11.1800,15.5580,2439
1542.5000,13.50500,0.04909,11.1840,16.0320,2438
1543.5000,13.92600,0.05219,11.4680,16.5980,2415
1544.5000,14.06300,0.05362,11.6050,16.8910,2430
1545.5000,14.36300,0.05460,11.7760,17.1530,2425
1546.5000,14.37700,0.05900,11.7200,17.5570,2447
1547.5000,14.21400,0.06034,11.5160,17.5120,2469
1548.5000,14.30200,0.06112,11.6360,17.6560,2425
1549.5000,14.20500,0.05752,11.6130,17.2980,2442
1550.5000,13.70900,0.05834,11.1440,16.9060,2439
1551.5000,13.33400,0.05272,10.9970,16.2170,2451
1552.5000,12.88500,0.04712,10.7660,15.4660,2487
1553.5000,12.51900,0.04496,10.3660,14.8130,2446
1554.5000,12.11800,0.03917,10.2730,14.1610,2463
1555.5000,11.67700,0.03803,9.9130,13.6790,2452
1556.5000,11.39300,0.03613,9.6910,13.2910,2482
1557.5000,11.04800,0.03469,9.2930,12.7610,2499
1558.5000,10.69300,0.03172,9.1150,12.2660,2467
1559.5000,10.48300,0.03185,8.9350,12.1110,2486
1560.5000,10.26000,0.02890,8.8560,11.7250,2464
1561.5000,10.11100,0.02965,8.6200,11.5800,2492
1562.5000,9.89400,0.02691,8.5410,11.2260,2488
1563.5000,9.79000,0.02706,8.3370,11.0260,2469
1564.5000,9.56000,0.02804,8.1330,10.9270,2483
1565.5000,9.39400,0.02620,8.0530,10.6610,2478
1566.5000,9.32300,0.02562,8.0120,10.5800,2512
1567.5000,9.15500,0.02559,7.8720,10.4090,2457
1568.5000,8.99800,0.02447,7.7590,10.1970,2482
1569.5000,8.90300,0.02464,7.6420,10.0950,2477
1570.5000,8.90100,0.02385,7.6910,10.0780,2504
1571.5000,8.75300,0.02337,7.6090,9.9400,2488
1572.5000,8.74500,0.02295,7.5680,9.8590,2491
1573.5000,8.65800,0.02400,7.4370,9.8240,2473
1574.5000,8.59000,0.02260,7.4140,9.6770,2507
1575.5000,8.54200,0.02191,7.4210,9.6160,2509
1576.5000,8.39500,0.02185,7.2950,9.4730,2484
1577.5000,8.41000,0.02292,7.2050,9.4860,2477
1578.5000,8.33200,0.02315,7.1260,9.4490,2517
1579.5000,8.30600,0.02210,7.1010,9.3240,2530
1580.5000,8.18800,0.02144,7.0680,9.2150,2508
1581.5000,8.13100,0.02291,6.9630,9.2530,2497
1582.5000,8.10700,0.02112,7.0330,9.1620,2540
1583.5000,8.06700,0.02027,6.9970,9.0340,2524
1584.5000,8.05300,0.02196,6.8850,9.0960,2534
1585.5000,8.00400,0.02128,6.8460,8.9800,2514
1586.5000,8.05500,0.02179,6.9200,9.1190,2545
1587.5000,8.00600,0.02149,6.8330,8.9920,2524
1588.5000,7.90200,0.02081,6.8060,8.9070,2548
1589.5000,7.93200,0.02047,6.8480,8.9080,2533
1590.5000,7.93400,0.02112,6.7640,8.9100,2582
1591.5000,7.88600,0.02129,6.7080,8.8460,2521
1592.5000,7.89000,0.02095,6.7900,8.9060,2551
1593.5000,7.85900,0.02164,6.6980,8.8840,2551
1594.5000,7.85400,0.02056,6.7000,8.7830,2567
1595.5000,7.79000,0.01981,6.6970,8.7020,2561
1596.5000,7.79600,0.02021,6.7110,8.7570,2563
1597.5000,7.85800,0.02024,6.6830,8.7440,2591
1598.5000,7.77700,0.02027,6.6300,8.6830,2565
1599.5000,7.76600,0.02034,6.6470,8.7120,2578
1600.5000,7.78100,0.02014,6.6630,8.7150,2596
1601.5000,7.80200,0.01964,6.7130,8.7130,2592
1602.5000,7.74700,0.01939,6.6440,8.6160,2586
1603.5000,7.78900,0.02021,6.6280,8.6840,2587
1604.5000,7.76700,0.02054,6.6150,8.7180,2620
1605.5000,7.75000,0.01983,6.6770,8.6970,2595
1606.5000,7.74200,0.02024,6.6590,8.7320,2623
1607.5000,7.71000,0.01934,6.6040,8.5840,2621
1608.5000,7.66500,0.02019,6.5610,8.6300,2626
1609.5000,7.70700,0.02020,6.5670,8.6370,2625
1610.5000,7.73000,0.01996,6.6310,8.6750,2622
1611.5000,7.71900,0.02007,6.5750,8.6420,2652
1612.5000,7.70200,0.01947,6.6140,8.6080,2622
1613.5000,7.70900,0.01866,6.6590,8.5710,2625
1614.5000,7.77600,0.01877,6.7140,8.6530,2668
1615.5000,7.67600,0.01916,6.6110,8.5750,2626
1616.5000,7.70500,0.01960,6.6380,8.6510,2637
1617.5000,7.67500,0.01833,6.6310,8.5230,2664
1618.5000,7.66100,0.01979,6.4960,8.5320,2647
1619.5000,7.69100,0.01906,6.6260,8.5880,2649
1620.5000,7.63100,0.02022,6.4780,8.5640,2660
1621.5000,7.69500,0.01861,6.6380,8.5530,2647
1622.5000,7.70000,0.01896,6.6200,8.5740,2656
1623.5000,7.64900,0.01854,6.6200,8.5330,2661
1624.5000,7.66300,0.01892,6.5850,8.5330,2651
1625.5000,7.63300,0.01891,6.5900,8.5370,2650
1626.5000,7.64400,0.01947,6.5300,8.5420,2669
1627.5000,7.66900,0.01915,6.5960,8.5750,2669
1628.5000,7.74300,0.01950,6.6590,8.6680,2654
1629.5000,7.67200,0.01775,6.7110,8.5480,2678
1630.5000,7.76200,0.01778,6.7580,8.5990,2681
1631.5000,7.74800,0.01976,6.5790,8.6190,2665
1632.5000,7.77900,0.01885,6.6740,8.6300,2692
1633.5000,7.75400,0.01911,6.6640,8.6420,2677
1634.5000,7.75600,0.01854,6.7600,8.6780,2675
1635.5000,7.77200,0.01891,6.7060,8.6670,2689
1636.5000,7.81400,0.01879,6.7530,8.7010,2688
1637.5000,7.78700,0.01968,6.7100,8.7480,2682
1638.5000,7.81700,0.01853,6.8260,8.7480,2691
1639.5000,7.74800,0.01919,6.6990,8.6850,2679
1640.5000,7.68300,0.01939,6.6470,8.6560,2684
1641.5000,7.75600,0.01847,6.7290,8.6560,2720
1642.5000,7.65300,0.01870,6.6080,8.5440,2681
1643.5000,7.58900,0.01829,6.5290,8.4270,2691
1644.5000,7.51100,0.01682,6.5920,8.3480,2725
1645.5000,7.43200,0.01801,6.3820,8.2510,2692
1646.5000,7.38700,0.01774,6.3960,8.2390,2698
1647.5000,7.36300,0.01791,6.3300,8.1990,2724
1648.5000,7.42900,0.01782,6.3810,8.2250,2678
1649.5000,7.38200,0.01749,6.3450,8.1700,2721
1650.5000,7.34000,0.01706,6.3840,8.1580,2702
1651.5000,7.29900,0.01817,6.2650,8.1570,2712
1652.5000,7.31800,0.01791,6.2520,8.1290,2747
1653.5000,7.35200,0.01770,6.3440,8.1850,2705
1654.5000,7.30500,0.01857,6.2300,8.1680,2722
1655.5000,7.33200,0.01842,6.2670,8.1950,2739
1656.5000,7.34800,0.01752,6.3330,8.1630,2728
1657.5000,7.29200,0.01777,6.2950,8.1580,2749
1658.5000,7.33400,0.01752,6.3480,8.1770,2724
1659.5000,7.28500,0.01786,6.2510,8.1240,2751
1660.5000,7.31600,0.01861,6.2490,8.2120,2781
1661.5000,7.32600,0.01716,6.3500,8.1410,2724
1662.5000,7.27900,0.01710,6.3530,8.1440,2742
1663.5000,7.27500,0.01745,6.3060,8.1410,2763
1664.5000,7.30000,0.01764,6.2940,8.1430,2748
1665.5000,7.24500,0.01734,6.2510,8.0750,2767
1666.5000,7.24000,0.01826,6.1970,8.1070,2736
1667.5000,7.19100,0.01689,6.2200,7.9930,2755
1668.5000,7.14800,0.01782,6.1320,8.0080,2770
1669.5000,7.14700,0.01761,6.1300,7.9820,2766
1670.5000,7.08800,0.01659,6.1570,7.9070,2781
1671.5000,7.01900,0.01676,6.0680,7.8310,2766
1672.5000,6.98000,0.01753,5.9850,7.8300,2769
1673.5000,6.98200,0.01719,6.0180,7.8300,2778
1674.5000,6.94900,0.01823,5.8890,7.8060,2763
1675.5000,6.81300,0.01688,5.9020,7.6830,2783
1676.5000,6.82100,0.01714,5.8300,7.6320,2763
1677.5000,6.76800,0.01744,5.7580,7.5920,2765
