night,expDate,fiveSigmaDepth,filter,fieldDec,fieldRA,expMJD,obsTimes,absFlux,fluxErr
3249,280721679,24.361606,r,-0.493128,1.033665,62829.093509,3252.02558981,7.1737320643,0.0720950104
3255,281241229,23.970339,i,-0.493128,1.033665,62835.106821,3252.03757781,7.2603476195,0.0720949012
3255,281242261,24.004299,i,-0.493128,1.033665,62835.118767,3252.95177381,7.1596818443,0.0723439958
3256,281321248,22.070138,z,-0.493128,1.033665,62836.032965,3252.96864581,7.3001013627,0.0723382682
3256,281322718,23.113192,z,-0.493128,1.033665,62836.049978,3253.9498858,7.1931404839,0.0725721713
3257,281407518,21.890295,z,-0.441474,1.011712,62837.031466,3253.9734178,7.2677987092,0.0725248229
3257,281409545,22.86821,z,-0.441474,1.011712,62837.054919,3254.1137218,7.3011935944,0.0724750416
3257,281421658,24.302492,r,-0.441474,1.011712,62837.195125,3254.1416938,7.2655415292,0.0725383693
3257,281424079,24.244887,r,-0.441474,1.011712,62837.223139,3261.10050576,7.243426276,0.0732322136
3264,282025319,22.539791,z,-0.493128,1.033665,62844.181939,3261.11826576,7.2815074602,0.0732107311
3264,282026835,22.510688,z,-0.493128,1.033665,62844.199488,3266.04666573,7.4581283646,0.0744737749
3269,282452658,24.030324,r,-0.441474,1.011712,62849.127994,3268.09705772,7.6006241551,0.0744840357
3271,282629828,23.783598,i,-0.441474,1.011712,62851.178574,3268.11437372,7.4780102123,0.0745211073
3271,282631305,23.707143,i,-0.441474,1.011712,62851.195661,3269.17908572,7.4344906917,0.0747130343
3272,282723291,23.877398,r,-0.493128,1.033665,62852.260319,3272.0841777,7.3965528223,0.0743984919
3275,282974317,25.035764,g,-0.493128,1.033665,62855.165711,3272.1023817,7.3919796724,0.0743756619
3275,282975869,24.995866,g,-0.493128,1.033665,62855.18367,3274.95596968,7.5115746991,0.0741913505
3278,283222443,21.742237,y,-0.493128,1.033665,62858.037545,3274.95863368,7.3387677563,0.0741780234
3278,283222638,21.748065,y,-0.441474,1.011712,62858.039799,3274.95952168,7.3255078599,0.0741626181
3278,283222716,21.749593,y,-0.441474,1.011712,62858.040695,3276.01268968,7.3565174774,0.0740571387
3279,283313714,23.723468,u,-0.441474,1.011712,62859.093919,3276.05264968,7.3605715485,0.0740202427
3279,283317174,23.709419,u,-0.493128,1.033665,62859.133959,3286.08704962,7.3292028299,0.0740764898
3289,284184160,22.875197,i,-0.493128,1.033665,62869.16852,3286.10614162,7.3560065264,0.0740098053
3289,284185793,22.830942,i,-0.493128,1.033665,62869.187423,3286.10702962,7.2757553508,0.0740078931
3289,284185871,22.773614,i,-0.441474,1.011712,62869.188327,3286.13455762,7.4162605409,0.0739479899
3289,284188251,22.68527,i,-0.441474,1.011712,62869.215871,3286.96661362,7.4486418026,0.0738275231
3290,284260139,22.163176,z,-0.441474,1.011712,62870.047916,3286.98170962,7.4584709697,0.0738609618
3290,284261453,22.679694,z,-0.441474,1.011712,62870.063116,3291.06961759,7.2817636555,0.0737172041
3294,284614626,21.924016,y,-0.493128,1.033665,62874.15077,3295.97137757,7.1831226124,0.0727435487
3299,285038144,21.856004,y,-0.441474,1.011712,62879.052595,3299.00167755,7.3397959552,0.0729292463
3302,285299976,24.338441,r,-0.441474,1.011712,62882.083062,3299.01499755,7.421048535,0.0729207822
3302,285301144,24.311903,r,-0.441474,1.011712,62882.09658,3299.04785355,7.242095953,0.0728894105
3302,285303963,24.148501,r,-0.493128,1.033665,62882.129209,3299.06161755,7.2867539086,0.0729574264
3302,285305160,24.136388,r,-0.493128,1.033665,62882.143056,3307.0069975,7.2370506319,0.0731181697
3310,285991617,24.417395,r,-0.493128,1.033665,62890.088163,3307.0229815,7.377417112,0.0731230143
3310,285993017,24.370592,r,-0.493128,1.033665,62890.104368,3309.02897349,7.3716576261,0.0733896589
3312,286166343,24.376629,r,-0.441474,1.011712,62892.110461,3309.04406949,7.3691363709,0.0733860977
3312,286167633,24.310273,r,-0.441474,1.011712,62892.125389,3310.97591348,7.4152343116,0.0734848696
3314,286334541,24.495821,g,-0.441474,1.011712,62894.057193,3310.99589348,7.3433857682,0.0735193028
3314,286336292,24.45923,g,-0.441474,1.011712,62894.077462,3312.03618548,7.4581666611,0.0736465504
3315,286426154,23.919108,i,-0.493128,1.033665,62895.117527,3312.05438948,7.3680669222,0.0736433925
3315,286427739,23.865868,i,-0.493128,1.033665,62895.135878,3314.95015746,7.4538559649,0.0735095446
3318,286677912,22.108235,z,-0.493128,1.033665,62898.031396,3314.96480946,7.3295053858,0.0734987745
3318,286679198,22.094858,z,-0.493128,1.033665,62898.046282,3323.01319741,7.3187872335,0.072751032
3326,287374587,21.744938,y,-0.493128,1.033665,62906.094768,3323.04427741,7.2752017835,0.0727227121
3326,287377242,21.610732,y,-0.493128,1.033665,62906.125497,3324.9477054,7.2599684209,0.0726410124
3328,287541703,22.18905,z,-0.441474,1.011712,62908.028971,3324.9619134,7.1588333777,0.072650754
3328,287542933,23.114624,z,-0.441474,1.011712,62908.043215,3325.0325094,7.1850976085,0.0726703725
3328,287549031,23.033328,i,-0.441474,1.011712,62908.11379,3325.0329534,7.3833707043,0.072673096
3328,287549069,23.082192,i,-0.493128,1.033665,62908.114235,3334.97144935,7.5115662937,0.074984489
3338,288407771,23.363119,u,-0.493128,1.033665,62918.052911,3334.97544535,7.4960248712,0.074995924
3338,288408120,23.30337,u,-0.441474,1.011712,62918.056952,3335.99176134,7.4678529321,0.0753273268
3339,288495933,24.235759,r,-0.493128,1.033665,62919.073307,3336.00552534,7.5289798024,0.0752986303
3339,288497126,24.151377,r,-0.493128,1.033665,62919.087109,3338.99852932,7.4516975462,0.07571301
3342,288755711,24.150628,r,-0.441474,1.011712,62922.079995,3342.9723293,7.5588629023,0.0762514249
3346,289099051,23.273388,i,-0.493128,1.033665,62926.053835,3342.9727733,7.6469265225,0.0762475511
3346,289099089,23.216218,i,-0.441474,1.011712,62926.054281,3342.9905333,7.4867088977,0.0762846901
3346,289100617,23.171377,i,-0.493128,1.033665,62926.071965,3344.95256929,7.7487536059,0.0766692686
3348,289270147,21.426481,y,-0.441474,1.011712,62928.034116,3348.92503727,7.7933078611,0.0774116566
3352,289613335,21.539166,z,-0.493128,1.033665,62932.006199,3348.93968927,7.6916024044,0.0774134673
3352,289614606,21.499295,z,-0.493128,1.033665,62932.020905,3355.92247723,7.8703784718,0.0787134513
3359,290217919,21.49573,y,-0.441474,1.011712,62939.003696,3355.92514123,7.9451380053,0.0787120588
3359,290218152,21.485049,y,-0.441474,1.011712,62939.006397,3355.92558523,7.9306491912,0.0787213255
3359,290218191,21.506878,y,-0.493128,1.033665,62939.006845,3357.93868122,7.7851486771,0.0795166889
3361,290392119,24.311054,g,-0.493128,1.033665,62941.019904,3361.9129252,8.0739862191,0.0807087676
3365,290735522,21.843659,y,-0.493128,1.033665,62944.994469,3361.9133692,8.0443063657,0.0807068017
3365,290735560,21.816813,y,-0.441474,1.011712,62944.994915,3361.9169212,8.1801667866,0.0806997714
3365,290735869,21.827588,y,-0.493128,1.033665,62944.998492,3363.91447719,8.1256888489,0.0804313588
3367,290908443,21.788432,y,-0.441474,1.011712,62946.995872,3372.91346913,8.2950964147,0.0825778769
3376,291685969,21.947842,z,-0.493128,1.033665,62955.995022,3486.2973045,8.0517895944,0.0804918724
3489,301482314,23.630538,i,-0.441474,1.011712,63069.378643,3486.3137325,8.0349915868,0.0804951354
3489,301483751,23.730723,i,-0.441474,1.011712,63069.395275,3487.3300485,8.1001084277,0.0807479796
3490,301571532,23.355249,u,-0.441474,1.011712,63070.411259,3487.3309365,8.0135894805,0.0807568245
3490,301571610,23.354804,u,-0.493128,1.033665,63070.412154,3494.30706446,8.0640038852,0.0803794863
3497,302174364,24.341866,r,-0.441474,1.011712,63077.38848,3494.30795246,8.0386054999,0.0803856686
3497,302174442,24.341631,r,-0.493128,1.033665,63077.389375,3494.31949646,8.0728297114,0.0804079507
3497,302175447,24.393105,r,-0.493128,1.033665,63077.401016,3494.32038446,7.9490964564,0.080414545
3497,302175525,24.401003,r,-0.441474,1.011712,63077.401911,3497.26898844,8.0871168423,0.079756015
3500,302430270,21.359727,y,-0.493128,1.033665,63080.350349,3500.26820842,7.9068757498,0.0793288558
3503,302689418,21.340201,y,-0.441474,1.011712,63083.34975,3500.27087242,7.8372105839,0.0793289321
3503,302689650,21.349014,y,-0.493128,1.033665,63083.352433,3502.25644041,8.0373321106,0.0791714582
3505,302861195,21.424399,y,-0.441474,1.011712,63085.33791,3505.30094839,7.7747876211,0.0783119348
3508,303124242,24.265547,r,-0.493128,1.033665,63088.382431,3505.32048439,7.8467473131,0.078335592
3508,303125913,24.327276,r,-0.493128,1.033665,63088.401776,3509.25654437,7.7042943297,0.0778849052
3512,303465978,23.268945,u,-0.441474,1.011712,63092.337709,3509.30494037,7.8475109656,0.0779731705
3512,303470172,24.74694,g,-0.441474,1.011712,63092.386256,3509.32270037,7.6561921429,0.0779975837
3512,303471701,24.790859,g,-0.441474,1.011712,63092.403953,3518.21424432,7.7425719484,0.0766365783
3521,304239928,23.998477,g,-0.493128,1.033665,63101.295473,3518.23022832,7.5210871196,0.0765898066
3521,304241315,24.100446,g,-0.493128,1.033665,63101.31152,3524.21446029,7.3928420328,0.0746419485
3527,304758353,22.581368,i,-0.493128,1.033665,63107.295761,3524.22378429,7.4983144568,0.0746089702
3527,304759181,22.653102,i,-0.493128,1.033665,63107.305336,3524.22955629,7.4436064938,0.0746239096
3527,304759644,22.694899,i,-0.441474,1.011712,63107.310705,3524.24420829,7.5117668069,0.0746247894
3527,304760939,22.800927,i,-0.441474,1.011712,63107.325684,3524.24554029,7.4799435474,0.0746388087
3527,304761055,22.808297,i,-0.493128,1.033665,63107.327035,3524.25575229,7.4936050615,0.074647233
3527,304761912,22.870062,i,-0.493128,1.033665,63107.336955,3524.25708429,7.5187856638,0.0746506946
3527,304762030,22.879051,i,-0.441474,1.011712,63107.338317,3524.27084829,7.3654214573,0.0745677181
3527,304763213,22.936513,i,-0.441474,1.011712,63107.352004,3527.20080427,7.4340333824,0.0743658966
3530,305016379,21.338447,y,-0.493128,1.033665,63110.282173,3527.20124827,7.3782777096,0.0743544995
3530,305016418,21.343733,y,-0.441474,1.011712,63110.282627,3527.20924027,7.3927745383,0.074368732
3530,305017117,21.373101,y,-0.493128,1.033665,63110.290708,3529.20191226,7.3360200672,0.0738068552
3532,305189275,21.526655,y,-0.441474,1.011712,63112.283277,3529.20724026,7.3132912581,0.0738177896
3532,305189742,21.543993,y,-0.493128,1.033665,63112.288682,3531.31757225,7.3257837213,0.0739998722
3534,305372070,21.613919,z,-0.441474,1.011712,63114.39897,3531.33533225,7.3587863043,0.0740636696
3534,305373603,21.611403,z,-0.441474,1.011712,63114.416707,3539.2163322,7.1538336523,0.0722290836
3542,306054528,24.441002,r,-0.441474,1.011712,63122.297788,3539.2296522,7.0646632893,0.0722277705
3542,306055677,24.479165,r,-0.441474,1.011712,63122.311081,3541.15794419,7.1786765068,0.0712463467
3544,306222283,24.120719,r,-0.441474,1.011712,63124.239392,3541.17082019,7.2075512373,0.0712810143
3544,306223381,24.187281,r,-0.493128,1.033665,63124.252105,3541.17170819,7.1492693291,0.0712840752
3544,306223459,24.196451,r,-0.441474,1.011712,63124.253,3541.18325219,7.1583860938,0.0712832169
3544,306224480,24.249024,r,-0.493128,1.033665,63124.264822,3542.15827619,7.1950712471,0.0714781386
3545,306308700,24.115688,r,-0.441474,1.011712,63125.239594,3542.16005219,7.0556532813,0.0714704672
3545,306308856,24.121487,r,-0.493128,1.033665,63125.2414,3542.17070819,7.0719655653,0.0714589516
3545,306309765,24.182535,r,-0.441474,1.011712,63125.251912,3542.17248419,7.1110414028,0.0714715733
3545,306309921,24.187011,r,-0.493128,1.033665,63125.253725,3543.15905218,7.1674427655,0.0718330149
3546,306395175,23.301394,u,-0.441474,1.011712,63126.240459,3543.16171618,7.192419035,0.0718411627
3546,306395407,23.314636,u,-0.493128,1.033665,63126.243142,3546.15827217,7.3121052279,0.0718384778
3549,306654303,23.150871,u,-0.493128,1.033665,63129.239628,3549.12286015,7.0696816933,0.0708049269
3552,306910440,23.057298,z,-0.441474,1.011712,63132.204173,3549.12330415,6.9952693253,0.0708078636
3552,306910479,23.062103,z,-0.493128,1.033665,63132.204623,3550.12940814,7.019987755,0.0709878603
3553,306997404,22.770701,z,-0.493128,1.033665,63133.210704,3550.13029614,7.0516297623,0.0709881557
3553,306997482,22.777181,z,-0.441474,1.011712,63133.211599,3550.14361614,7.0913436065,0.0710307546
3553,306998640,22.86504,z,-0.441474,1.011712,63133.225006,3550.14805614,7.139093933,0.0710423097
3553,306999015,22.891912,z,-0.493128,1.033665,63133.229344,3554.15027212,6.974545408,0.0704821056
3557,307344805,21.772005,y,-0.441474,1.011712,63137.231546,3554.15116012,6.9900488507,0.070472027
3557,307344882,21.771678,y,-0.493128,1.033665,63137.232441,3555.10975612,6.9963188674,0.0700383606
3558,307427710,22.162583,z,-0.441474,1.011712,63138.191095,3555.11819212,6.9845840996,0.0700671901
3558,307428445,22.220356,z,-0.493128,1.033665,63138.199606,3555.12618412,6.990484739,0.0700677378
3558,307429147,22.265941,z,-0.441474,1.011712,63138.207725,3555.13240012,6.8714168029,0.0700351529
3558,307429659,22.301695,z,-0.493128,1.033665,63138.213654,3561.25649208,6.9051574114,0.0688046253
3564,307958781,23.051767,i,-0.493128,1.033665,63144.337754,3561.27514008,6.875105865,0.0688251912
3564,307960383,23.038,i,-0.493128,1.033665,63144.356295,3563.22829607,6.7754614366,0.0678963679
3566,308129160,24.14736,r,-0.441474,1.011712,63146.30973,3563.25671207,6.8691339623,0.0678757461
3566,308131591,24.128713,r,-0.441474,1.011712,63146.337865,3564.11230007,6.8505418912,0.0678696467
3567,308205546,24.096272,r,-0.441474,1.011712,63147.193821,3564.12739607,6.7749478251,0.0678439813
3567,308206853,24.207203,r,-0.441474,1.011712,63147.208958,3565.17656806,6.659432161,0.0676693813
3568,308297481,24.272787,g,-0.441474,1.011712,63148.257887,3565.17878806,6.8491961974,0.0676604664
3568,308297675,24.275779,g,-0.493128,1.033665,63148.260137,3565.19743606,6.8601362617,0.0676088479
3568,308299275,24.288066,g,-0.441474,1.011712,63148.278655,3565.20010006,6.7753137208,0.0676069898
3568,308299513,24.290015,g,-0.493128,1.033665,63148.28141,3566.08188405,6.8196289819,0.0672187887
3569,308375716,23.998601,r,-0.493128,1.033665,63149.163383,3566.09387205,6.7516882049,0.0672189663
3569,308376746,24.071191,r,-0.493128,1.033665,63149.175306,3570.11873203,6.6946315997,0.0665748546
3573,308724489,23.026652,u,-0.493128,1.033665,63153.200106,3570.11962003,6.6427815269,0.0665680256
3573,308724566,23.035811,u,-0.441474,1.011712,63153.201004,3572.24593602,6.6340506415,0.0659539245
3575,308908280,23.623545,i,-0.441474,1.011712,63155.327318,3572.27124402,6.5975093888,0.0660179774
3575,308910477,23.577827,i,-0.441474,1.011712,63155.352745,3573.17123201,6.5961195929,0.0658739261
3576,308988239,23.830463,i,-0.493128,1.033665,63156.252773,3573.17300801,6.5216581764,0.0658771049
3576,308988359,23.832258,i,-0.441474,1.011712,63156.254161,3573.19210001,6.6562152342,0.0658822432
3576,308990046,23.850195,i,-0.493128,1.033665,63156.273689,3573.19343201,6.5259963518,0.0658905035
3576,308990139,23.848715,i,-0.441474,1.011712,63156.274757,3574.10096801,6.6446814712,0.0661630362
3577,309068544,24.140158,g,-0.441474,1.011712,63157.182225,3574.10185601,6.6442035152,0.0661655088
3577,309068621,24.139572,g,-0.493128,1.033665,63157.18312,3574.11384401,6.6615836456,0.0661804496
3577,309069681,24.193305,g,-0.441474,1.011712,63157.195386,3574.11650801,6.5381031953,0.066167158
3577,309069881,24.197846,g,-0.493128,1.033665,63157.197707,3575.071552,6.6437234961,0.0660774397
3578,309152425,23.788605,i,-0.493128,1.033665,63158.153074,3575.07244,6.66906179,0.0660759056
3578,309152502,23.797886,i,-0.441474,1.011712,63158.15397,3575.086204,6.629311007,0.066054747
3578,309153673,23.865981,i,-0.441474,1.011712,63158.167519,3575.087092,6.6673497829,0.0660404917
3578,309153750,23.865738,i,-0.493128,1.033665,63158.168414,3577.04912799,6.4708542796,0.0653057054
3580,309323289,23.720011,r,-0.493128,1.033665,63160.130663,3577.05001599,6.6004059074,0.0652989123
3580,309323366,23.728548,r,-0.441474,1.011712,63160.131559,3577.07399199,6.5069408995,0.0652747908
3580,309325438,23.9018,r,-0.441474,1.011712,63160.155544,3577.07487999,6.572658467,0.0652762781
3580,309325516,23.905315,r,-0.493128,1.033665,63160.156439,3579.05822798,6.4866925861,0.0650352865
3582,309496855,22.858539,z,-0.493128,1.033665,63162.139529,3579.05911598,6.50925287,0.0650340087
3582,309496932,22.867707,z,-0.441474,1.011712,63162.140424,3579.07998398,6.4604964493,0.0650475755
3582,309498753,22.991779,z,-0.493128,1.033665,63162.161496,3579.08087198,6.6510273377,0.065052487
3582,309498830,23.00027,z,-0.441474,1.011712,63162.162392,3580.04301998,6.4956958315,0.0651509567
3583,309581963,21.404109,y,-0.441474,1.011712,63163.124581,3580.04790398,6.6180505836,0.0651121566
3583,309582350,21.422567,y,-0.493128,1.033665,63163.129052,3581.03757997,6.5490905569,0.0651362918
3584,309667871,21.579456,y,-0.493128,1.033665,63164.118889,3582.06366397,6.4614602333,0.0651464174
3585,309756547,21.417692,y,-0.441474,1.011712,63165.145223,3583.03335996,6.4574726956,0.0649942268
3586,309840323,21.506337,y,-0.441474,1.011712,63166.114856,3583.03691196,6.5350584124,0.0649753777
3586,309840632,21.520926,y,-0.493128,1.033665,63166.118434,3583.03779996,6.4452860994,0.0649871689
3586,309840709,21.52851,y,-0.441474,1.011712,63166.119329,3585.06243995,6.4516629956,0.0649983743
3588,310015638,21.589124,y,-0.493128,1.033665,63168.143964,3586.25147194,6.4715857899,0.0648516523
3589,310118355,22.199552,z,-0.493128,1.033665,63169.332815,3586.27722394,6.4676834041,0.0648081271
3589,310120591,21.965072,z,-0.493128,1.033665,63169.3587,3587.02047994,6.4433170003,0.0650379424
3590,310184812,21.818825,z,-0.493128,1.033665,63170.101997,3587.02136794,6.5226303936,0.0650342402
3590,310184889,21.794145,z,-0.441474,1.011712,63170.102892,3587.03957194,6.5616659736,0.0650340519
3590,310186462,21.924248,z,-0.493128,1.033665,63170.121092,3587.04045994,6.4963649967,0.0650300223
3590,310186539,21.899168,z,-0.441474,1.011712,63170.121988,3588.02214393,6.4700606112,0.0649514965
3591,310271347,21.284407,y,-0.441474,1.011712,63171.103564,3602.06319985,6.4611180626,0.0654874988
3605,311484505,23.590554,i,-0.493128,1.033665,63185.144741,3602.08539985,6.5946874612,0.0654628627
3605,311486405,23.633667,i,-0.493128,1.033665,63185.166726,3604.00525584,6.468708384,0.0654322475
3607,311652266,23.435394,u,-0.441474,1.011712,63187.086423,3605.02911984,6.5367207188,0.0657690678
3608,311740731,22.934921,u,-0.493128,1.033665,63188.110323,3605.09083584,6.5096427044,0.0657056224
3608,311746085,23.599996,i,-0.441474,1.011712,63188.172287,3605.12147184,6.6332751427,0.0657020487
3608,311748736,23.612885,i,-0.441474,1.011712,63188.202969,3608.99892381,6.6001794386,0.0649214638
3612,312083753,23.552014,r,-0.493128,1.033665,63192.080484,3609.02645181,6.340186049,0.0648777082
3612,312086116,23.668261,r,-0.493128,1.033665,63192.107827,3612.0167918,6.4526909368,0.0646587836
3615,312344492,21.778302,y,-0.493128,1.033665,63195.098296,3614.00013979,6.3782542803,0.0647206848
3617,312515823,21.807848,y,-0.441474,1.011712,63197.081293,3614.00768779,6.4756763414,0.0647569252
3617,312516489,21.82502,y,-0.493128,1.033665,63197.088995,3616.10336777,6.3105692942,0.0637142088
3619,312697553,22.216342,z,-0.493128,1.033665,63199.184646,3616.12689977,6.2232852667,0.0636799507
3619,312699602,22.201147,z,-0.493128,1.033665,63199.208365,3616.12867577,6.3985162742,0.0636559145
3619,312699760,22.159186,z,-0.441474,1.011712,63199.210187,3616.15131977,6.3529814443,0.0636327958
3619,312701722,22.120191,z,-0.441474,1.011712,63199.2329,3617.07261977,6.3495795978,0.0632867775
3620,312781291,22.283393,z,-0.441474,1.011712,63200.153837,3617.10325577,6.4300642113,0.0633300355
3620,312783942,22.27296,z,-0.441474,1.011712,63200.184516,3621.10502775,6.3395496014,0.0629715969
3624,313129688,24.125102,r,-0.441474,1.011712,63204.186206,3621.11657175,6.3517442797,0.0630266837
3624,313130687,24.091669,r,-0.441474,1.011712,63204.197772,3621.12811575,6.3843791893,0.062997381
3624,313131713,24.067667,r,-0.493128,1.033665,63204.209647,3621.22934775,6.3319377854,0.0628925236
3624,313140454,23.049125,i,-0.493128,1.033665,63204.31082,3630.1248877,6.3396264279,0.063379609
3633,313909018,23.613715,i,-0.441474,1.011712,63213.206237,3630.1470877,6.3446714556,0.0633390266
3633,313910942,23.538985,i,-0.441474,1.011712,63213.228505,3633.05750768,6.4590074961,0.0639247188
3636,314162389,23.773982,i,-0.493128,1.033665,63216.138768,3633.07571168,6.3157578784,0.0639598208
3636,314163975,23.7601,i,-0.493128,1.033665,63216.15712,3636.07315566,6.3314640625,0.0639878704
3639,314422957,24.82248,g,-0.493128,1.033665,63219.154598,3636.07892766,6.2615593462,0.0639966137
3639,314423455,24.816315,g,-0.441474,1.011712,63219.160364,3636.08913966,6.4560505389,0.0640344715
3639,314424350,24.835345,g,-0.493128,1.033665,63219.170719,3636.09446766,6.2459703068,0.0640618219
3639,314424785,24.819382,g,-0.441474,1.011712,63219.175761,3643.96925162,6.591999367,0.0660596049
3647,315105156,21.429829,y,-0.441474,1.011712,63227.050426,3646.08979561,6.5925125808,0.0663977549
3649,315288387,21.782378,y,-0.493128,1.033665,63229.171149,3646.09068361,6.5507533241,0.0663938208
3649,315288464,21.780398,y,-0.493128,1.033665,63229.172047,3646.10355961,6.6333919092,0.0663624179
