expDate,night,expMJD,fiveSigmaDepth,filter,obsTimes,absFlux,fluxErr
186370591,2157,61737.067029,23.214385,u,1976.63520972,6.7779283521,0.0664291272
186370627,2157,61737.067445,23.213547,u,1976.63562572,6.6146480842,0.0664262074
186370663,2157,61737.067862,23.212703,u,1976.63604172,6.6034613525,0.0664284028
186370699,2157,61737.068279,23.211851,u,1976.63645772,6.6462337628,0.0664170072
186370735,2157,61737.068695,23.210992,u,1976.63687372,6.614056468,0.0664159979
186370771,2157,61737.069112,23.210128,u,1976.63728972,6.7153653247,0.0664198362
186370807,2157,61737.069529,23.209256,u,1976.63770572,6.6081406206,0.0664234721
186370843,2157,61737.069945,23.208378,u,1976.63812172,6.6934202142,0.066424468
186370879,2157,61737.070362,23.207493,u,1976.63853772,6.5689437157,0.0664195272
186370915,2157,61737.070779,23.206601,u,1976.63895372,6.5560614625,0.0664180403
186370951,2157,61737.071195,23.205702,u,1976.63936972,6.6031569165,0.0664202767
186370987,2157,61737.071612,23.204797,u,1976.63978572,6.6707545335,0.066420717
186371023,2157,61737.072029,23.203884,u,1976.64020172,6.6510768168,0.0664185788
186371059,2157,61737.072445,23.202965,u,1976.64061772,6.5089810237,0.0664180659
186371095,2157,61737.072862,23.20204,u,1976.64103372,6.6921550264,0.0664176353
186371131,2157,61737.073279,23.201107,u,1976.64144972,6.6131600728,0.0664156373
186456875,2158,61738.065688,23.327778,u,1977.63402571,6.5641585385,0.065957508
186456911,2158,61738.066105,23.324909,u,1977.63444171,6.527177135,0.0659611274
186456947,2158,61738.066521,23.324043,u,1977.63485771,6.6199507186,0.0659587988
186456983,2158,61738.066938,23.323168,u,1977.63527371,6.5165528025,0.0659511085
186457019,2158,61738.067355,23.322288,u,1977.63568971,6.5946128088,0.065952899
186457055,2158,61738.067771,23.321401,u,1977.63610571,6.5661204485,0.0659567883
186457091,2158,61738.068188,23.320506,u,1977.63652171,6.5277512235,0.0659590591
186457127,2158,61738.068605,23.319606,u,1977.63693771,6.4137012246,0.0659578043
186457163,2158,61738.069021,23.318698,u,1977.63735371,6.5092701131,0.0659535566
186457199,2158,61738.069438,23.317783,u,1977.63776971,6.6457425305,0.0659602497
186457235,2158,61738.069855,23.316862,u,1977.63818571,6.6884819418,0.0659564726
186457271,2158,61738.070271,23.315934,u,1977.63860171,6.5599392161,0.0659623872
186457307,2158,61738.070688,23.314999,u,1977.63901771,6.5471928196,0.0659686364
186457343,2158,61738.071105,23.314057,u,1977.63943371,6.5993272682,0.0659782369
186457379,2158,61738.071521,23.313108,u,1977.63984971,6.5015076641,0.0659906611
186457415,2158,61738.071938,23.312153,u,1977.64026571,6.6299729778,0.0659915177
186457451,2158,61738.072355,23.31119,u,1977.64068171,6.5798493583,0.0659837954
186457487,2158,61738.072771,23.310222,u,1977.64109771,6.6485128996,0.0659774424
186457523,2158,61738.073188,23.309245,u,1977.64151371,6.5391065843,0.0659765109
186457559,2158,61738.073605,23.308262,u,1977.64192971,6.4255809859,0.06597772
186543333,2159,61739.066362,23.193774,u,1978.6345057,6.5354633421,0.0664020162
186543369,2159,61739.066779,23.190702,u,1978.6349217,6.581527457,0.0663999064
186543405,2159,61739.067195,23.189809,u,1978.6353377,6.6414241753,0.0664023533
186543441,2159,61739.067612,23.188909,u,1978.6357537,6.7067935714,0.066406139
186543477,2159,61739.068029,23.188003,u,1978.6361697,6.5348825596,0.0664019236
186543513,2159,61739.068445,23.18709,u,1978.6365857,6.5969917497,0.0664048111
186543549,2159,61739.068862,23.186169,u,1978.6370017,6.6617560226,0.0663960912
186543585,2159,61739.069279,23.185242,u,1978.6374177,6.7525544322,0.0663879135
186543621,2159,61739.069695,23.184308,u,1978.6378337,6.6178028154,0.0663898277
186543657,2159,61739.070112,23.183366,u,1978.6382497,6.6205851704,0.0663912414
186543693,2159,61739.070529,23.182418,u,1978.6386657,6.6087000553,0.0663834222
186543729,2159,61739.070945,23.181463,u,1978.6390817,6.7026724521,0.0663833562
186543765,2159,61739.071362,23.180502,u,1978.6394977,6.701490831,0.0663813057
186543801,2159,61739.071779,23.179532,u,1978.6399137,6.6447858042,0.0663769073
186543837,2159,61739.072195,23.202484,u,1978.6403297,6.7427172092,0.0663804452
186543873,2159,61739.072612,23.201515,u,1978.6407457,6.5877864684,0.0663922523
186543909,2159,61739.073029,23.20054,u,1978.6411617,6.5158133784,0.0663995429
186543945,2159,61739.073445,23.199557,u,1978.6415777,6.7030948219,0.0663925027
186543981,2159,61739.073862,23.198567,u,1978.6419937,6.6836366194,0.0663989118
186544017,2159,61739.074279,23.197571,u,1978.6424097,6.7060437855,0.0664013267
186629873,2160,61740.067984,23.302508,u,1979.63623369,6.6061974026,0.0669094282
186629909,2160,61740.0684,23.299091,u,1979.63664969,6.6508749147,0.0669064895
186629945,2160,61740.068817,23.298089,u,1979.63706569,6.736725136,0.066897972
186629981,2160,61740.069234,23.29708,u,1979.63748169,6.6918103577,0.066901608
186630017,2160,61740.06965,23.296063,u,1979.63789769,6.7347379712,0.0669034861
186630053,2160,61740.070067,23.295037,u,1979.63831369,6.7054572114,0.0669043305
186630089,2160,61740.070484,23.294004,u,1979.63872969,6.6751668387,0.0669038848
186630125,2160,61740.0709,23.292963,u,1979.63914569,6.649118102,0.0669052775
186630161,2160,61740.071317,23.291914,u,1979.63956169,6.787297438,0.0669084694
186630197,2160,61740.071734,23.290856,u,1979.63997769,6.7339746727,0.0669110652
186630233,2160,61740.07215,23.289792,u,1979.64039369,6.7301530382,0.0669130416
186630269,2160,61740.072567,23.288718,u,1979.64080969,6.74034303,0.0669168222
186630305,2160,61740.072984,23.287637,u,1979.64122569,6.6516072157,0.0669140817
186630341,2160,61740.0734,23.286548,u,1979.64164169,6.6930907677,0.0669054047
186630377,2160,61740.073817,23.28545,u,1979.64205769,6.8293799905,0.0669000417
186630413,2160,61740.074234,23.284345,u,1979.64247369,6.6909973833,0.0668957768
186630449,2160,61740.07465,23.283231,u,1979.64288969,6.6932658742,0.0669057733
186630485,2160,61740.075067,23.28211,u,1979.64330569,6.6330204563,0.0669122399
186630521,2160,61740.075484,23.280979,u,1979.64372169,6.7958760145,0.0669107135
186630557,2160,61740.0759,23.279841,u,1979.64413769,6.810604421,0.0669029083
186718636,2161,61741.095328,24.180655,r,1980.66375368,6.7236367304,0.0672214407
186720578,2161,61741.117805,24.119542,r,1980.68621768,6.5723516838,0.067153761
186809843,2162,61742.150969,24.223723,g,1981.71914567,6.7310140357,0.0673320456
187153305,2166,61746.126222,23.053417,i,1985.69444162,6.629128533,0.0669919858
187154501,2166,61746.140068,22.998139,i,1985.70858562,6.6564552308,0.0669735617
187324371,2168,61748.106157,22.872827,i,1987.6746016,6.7125930631,0.0668179899
187325190,2168,61748.115636,22.835237,i,1987.6837536,6.6393161334,0.066870203
187671053,2172,61752.118676,21.428305,y,1991.68692155,6.6877451412,0.0671352656
187836417,2174,61754.032615,22.373823,z,1993.60093753,6.6332262983,0.0670805854
187837458,2174,61754.044655,22.357148,z,1993.61300153,6.7913659437,0.0671096718
188358140,2180,61760.071072,24.444443,g,1999.63959346,6.7189048634,0.0664073087
188359747,2180,61760.08967,24.357796,g,1999.65789746,6.7861394135,0.0664460543
188961786,2187,61767.057715,21.564314,y,2006.62589739,6.627321485,0.0653864769
189049881,2188,61768.077331,22.986961,u,2007.64551337,6.5272249718,0.0652441106
189222842,2190,61770.079196,24.261175,r,2009.64730535,6.5229666546,0.0650750212
189738181,2196,61776.043763,21.628461,z,2015.61191328,6.5238277827,0.0645122034
189739498,2196,61776.059009,22.305119,z,2015.62730528,6.4392375801,0.0645434638
202731516,2346,61926.429593,21.684125,y,2165.99799159,6.540896619,0.0655518356
202731671,2346,61926.431386,21.686527,y,2165.99965559,6.5645201392,0.0655605979
202732414,2346,61926.439978,21.697025,y,2166.00839159,6.5679520132,0.0655713556
204538672,2367,61947.345741,24.212176,r,2186.91405535,7.1274802467,0.0709853974
204540042,2367,61947.361599,24.251677,r,2186.92986335,7.1088812069,0.0710108762
205140310,2374,61954.309151,23.91507,r,2193.87747928,7.2095227952,0.0720737672
205140347,2374,61954.309579,23.917025,r,2193.87789528,7.0682876922,0.0720637492
205140384,2374,61954.310008,23.919075,r,2193.87831128,7.2676352446,0.0720602468
205140420,2374,61954.310424,23.921083,r,2193.87872728,7.3143143753,0.0720564339
205140457,2374,61954.310852,23.923037,r,2193.87914328,7.1547522147,0.0720552707
205140494,2374,61954.311281,23.925003,r,2193.87955928,7.221301771,0.0720577346
205140530,2374,61954.311697,23.926928,r,2193.87997528,7.2192688246,0.0720676073
205140567,2374,61954.312126,23.928795,r,2193.88039128,7.1653329156,0.0720620181
205140604,2374,61954.312554,23.930673,r,2193.88080728,7.2576608672,0.0720723436
205140641,2374,61954.312982,23.932523,r,2193.88122328,7.0659979553,0.072080221
205140678,2374,61954.31341,23.93434,r,2193.88163928,7.1766220627,0.0720812103
