night,expDate,fiveSigmaDepth,filter,fieldDec,fieldRA,expMJD,obsTimes,absFlux,fluxErr
3178,274604830,22.562866,z,-0.441474,1.011712,62758.296653,3175.24733424,7.0216861662,0.070692701
3178,274607595,22.65047,z,-0.441474,1.011712,62758.328649,3175.26775824,7.086371903,0.0709554702
3178,274609348,22.687863,z,-0.441474,1.011712,62758.348944,3178.32292222,7.3880599866,0.0739921238
3181,274873320,22.317527,z,-0.441474,1.011712,62761.404176,3178.32469822,7.2660193388,0.0739897591
3181,274873478,22.321528,z,-0.493128,1.033665,62761.405997,3179.32192222,7.4145864105,0.073718743
3182,274959660,22.208345,z,-0.493128,1.033665,62762.403474,3180.21436221,7.3439174826,0.0742380813
3183,275036738,23.900181,r,-0.493128,1.033665,62763.295581,3180.23745021,7.5010984638,0.0745454959
3183,275038728,23.937185,r,-0.493128,1.033665,62763.318617,3181.30393821,7.4030664164,0.0738966695
3184,275130902,21.950829,r,-0.493128,1.033665,62764.385445,3181.30482621,7.4107977399,0.0739495229
3184,275130984,21.945115,r,-0.441474,1.011712,62764.386394,3182.2203542,7.2784912562,0.0733097917
3185,275210051,24.643291,g,-0.493128,1.033665,62765.301519,3182.2456622,7.2907647053,0.0732105432
3185,275212255,24.668512,g,-0.493128,1.033665,62765.327035,3182.2683062,7.2047222531,0.0727325293
3185,275214227,24.668937,g,-0.441474,1.011712,62765.34986,3182.2900622,7.1650576011,0.0724203566
3185,275216078,24.658002,g,-0.441474,1.011712,62765.37128,3183.1407662,7.396134994,0.0736529677
3186,275289607,23.527321,i,-0.493128,1.033665,62766.22231,3183.1571942,7.3437625771,0.0736118818
3186,275291023,23.612687,i,-0.493128,1.033665,62766.238695,3184.13221819,7.2008909722,0.0727964769
3187,275375239,23.912481,r,-0.441474,1.011712,62767.21342,3184.14820219,7.3403082419,0.0727853715
3187,275376621,24.003808,r,-0.441474,1.011712,62767.22942,3186.17373018,7.2686569383,0.072543763
3189,275551644,23.088825,u,-0.493128,1.033665,62769.255149,3186.17461818,7.3154150632,0.0725160308
3189,275551722,23.097575,u,-0.441474,1.011712,62769.256048,3188.16951017,7.0905350568,0.0713567496
3191,275724088,24.101523,r,-0.493128,1.033665,62771.251021,3188.18993417,7.1325321402,0.0717075263
3191,275725852,24.165426,r,-0.493128,1.033665,62771.271442,3192.13132215,6.5756260805,0.0667083533
3195,276066380,24.346738,r,-0.493128,1.033665,62775.212736,3192.13398615,6.6884394695,0.0667935194
3195,276066612,24.36427,r,-0.441474,1.011712,62775.21542,3192.15130215,6.7388272721,0.0669078211
3195,276068088,24.434134,r,-0.493128,1.033665,62775.232509,3192.15441015,6.6467842871,0.0669200085
3195,276068363,24.450392,r,-0.441474,1.011712,62775.235686,3193.13742614,6.5825364382,0.0654669854
3196,276153301,23.595089,i,-0.493128,1.033665,62776.218771,3193.14675014,6.4649445546,0.0654288364
3196,276154114,23.638342,i,-0.441474,1.011712,62776.228174,3193.15563014,6.5671972717,0.0652812871
3196,276154860,23.666545,i,-0.493128,1.033665,62776.236807,3193.16273414,6.6200304945,0.0653407817
3196,276155493,23.694854,i,-0.441474,1.011712,62776.244133,3194.30825413,6.4192228187,0.0636757926
3197,276254455,22.238116,z,-0.493128,1.033665,62777.389526,3196.11622212,6.3857181511,0.0634423095
3199,276410657,24.078861,r,-0.493128,1.033665,62779.197425,3196.12732212,6.3825925926,0.0635490332
3199,276411629,24.152188,r,-0.493128,1.033665,62779.208676,3199.10922611,6.4574340645,0.0643343347
3202,276669262,21.62277,y,-0.493128,1.033665,62782.190535,3201.1090021,7.0580641169,0.0698505245
3204,276842033,21.742845,y,-0.441474,1.011712,62784.190197,3201.1107781,6.9506755957,0.069822913
3204,276842187,21.745846,y,-0.493128,1.033665,62784.191987,3201.1143301,6.9855304638,0.0698517015
3204,276842496,21.761354,y,-0.441474,1.011712,62784.195565,3203.27483408,6.9556626696,0.0692862799
3206,277029174,22.457016,z,-0.493128,1.033665,62786.356187,3203.29836608,6.8293912575,0.0693459716
3206,277031197,22.08127,z,-0.493128,1.033665,62786.379605,3204.10156208,6.863802856,0.0697024655
3207,277100596,22.260085,z,-0.441474,1.011712,62787.182825,3204.12553808,6.8481851888,0.0695738295
3207,277102667,22.357558,z,-0.441474,1.011712,62787.206798,3205.06726207,7.0097776321,0.0700302934
3208,277184030,21.4508,y,-0.493128,1.033665,62788.148502,3205.06815007,6.9887518947,0.0700480279
3208,277184107,21.458535,y,-0.441474,1.011712,62788.149398,3208.11532206,6.9876214234,0.0719710445
3211,277447381,23.200874,i,-0.493128,1.033665,62791.196547,3208.11931806,7.3543921914,0.0719850985
3211,277447731,23.198047,i,-0.441474,1.011712,62791.200593,3208.12864206,7.1271240531,0.0721931775
3211,277448556,23.219949,i,-0.493128,1.033665,62791.210144,3208.13530206,7.3455049355,0.0721590346
3211,277449102,23.217901,i,-0.441474,1.011712,62791.216469,3208.13663406,7.4475637495,0.0721136324
3211,277449222,23.219445,i,-0.441474,1.011712,62791.217848,3208.15306206,7.1391629002,0.072143638
3211,277450654,23.235703,i,-0.441474,1.011712,62791.234431,3210.09023405,7.5224971544,0.0739360216
3213,277618033,24.534357,g,-0.493128,1.033665,62793.171682,3211.06703404,7.1438057366,0.0723302858
3214,277702435,24.806161,g,-0.441474,1.011712,62794.148561,3211.09012204,7.3247922135,0.0726670804
3214,277704402,24.927658,g,-0.441474,1.011712,62794.171321,3215.05637402,6.7074812836,0.0672722188
3218,278047105,23.712421,r,-0.493128,1.033665,62798.137795,3215.07191402,6.7306831195,0.0673216027
3218,278048426,23.791722,r,-0.493128,1.033665,62798.15308,3215.07369002,6.8072112547,0.0673017634
3218,278048580,23.804623,r,-0.441474,1.011712,62798.15487,3215.09100602,6.7110337724,0.0674937205
3218,278050099,23.878356,r,-0.441474,1.011712,62798.172452,3216.05404201,6.7521118678,0.067171311
3219,278133280,23.029176,u,-0.441474,1.011712,62799.135188,3216.05670601,6.7199654101,0.0672441949
3219,278133512,23.042672,u,-0.493128,1.033665,62799.137871,3216.05759401,6.6993845139,0.067252202
3219,278133589,23.054823,u,-0.441474,1.011712,62799.138766,3216.07668601,6.587025825,0.0671410955
3219,278135259,23.169094,u,-0.493128,1.033665,62799.15809,3219.044382,6.7988179596,0.0680790209
3222,278391678,24.87429,g,-0.493128,1.033665,62802.125909,3219.068802,6.6700444174,0.0681770823
3222,278393784,25.004388,g,-0.493128,1.033665,62802.150287,3225.02905796,6.9983685424,0.0701094382
3228,278908752,22.949548,z,-0.493128,1.033665,62808.110564,3225.04948196,6.9876190433,0.0698276033
3228,278910507,23.06025,z,-0.493128,1.033665,62808.130873,3233.03393392,7.4135563336,0.0739256215
3236,279600377,22.266328,z,-0.441474,1.011712,62816.115483,3233.05968592,7.4550402063,0.0738770139
3236,279602571,22.343934,z,-0.441474,1.011712,62816.140877,3233.16446992,7.3557319832,0.074025758
3236,279611629,22.477878,z,-0.493128,1.033665,62816.245711,3234.04536591,7.3268785195,0.0751718891
3237,279687756,21.726232,y,-0.493128,1.033665,62817.126813,3234.04802991,7.6965057774,0.0752760942
3237,279687988,21.735652,y,-0.441474,1.011712,62817.1295,3235.01639391,7.7533854535,0.0770770867
3238,279771658,23.116654,i,-0.441474,1.011712,62818.097896,3236.0975339,7.8780237089,0.0785758851
3239,279865052,23.454213,i,-0.493128,1.033665,62819.178848,3238.15414189,7.6210938228,0.0772838867
3241,280042732,23.422905,i,-0.441474,1.011712,62821.235327,3238.16923789,7.6752943075,0.0772147484
3241,280044043,23.38768,i,-0.441474,1.011712,62821.2505,3244.99573785,7.4994648726,0.0760265463
3248,280633853,24.401209,g,-0.441474,1.011712,62828.077005,3245.01127785,7.690608644,0.076012461
3248,280635215,24.469044,g,-0.441474,1.011712,62828.092771,3245.99695784,7.6611901061,0.0751022844
3249,280720355,24.301913,r,-0.493128,1.033665,62829.078187,3246.01205384,7.4715974693,0.0751315026
3249,280721679,24.361606,r,-0.493128,1.033665,62829.093509,3252.02558981,7.3726460159,0.0722747104
3255,281241229,23.970339,i,-0.493128,1.033665,62835.106821,3252.03757781,7.1287790746,0.0721114306
3255,281242261,24.004299,i,-0.493128,1.033665,62835.118767,3252.95177381,7.170459643,0.0718529079
3256,281321248,22.070138,z,-0.493128,1.033665,62836.032965,3252.96864581,7.1987525682,0.0718489735
3256,281322718,23.113192,z,-0.493128,1.033665,62836.049978,3253.9498858,7.1894527065,0.0725074347
3257,281407518,21.890295,z,-0.441474,1.011712,62837.031466,3253.9734178,7.220320572,0.0724840766
3257,281409545,22.86821,z,-0.441474,1.011712,62837.054919,3254.1137218,7.231608885,0.072683573
3257,281421658,24.302492,r,-0.441474,1.011712,62837.195125,3254.1416938,7.2360095499,0.0727887678
3257,281424079,24.244887,r,-0.441474,1.011712,62837.223139,3261.10050576,7.0490672772,0.0719076541
3264,282025319,22.539791,z,-0.493128,1.033665,62844.181939,3261.11826576,7.2859185128,0.0721061188
3264,282026835,22.510688,z,-0.493128,1.033665,62844.199488,3266.04666573,6.7324251861,0.0673515607
3269,282452658,24.030324,r,-0.441474,1.011712,62849.127994,3268.09705772,6.8245640037,0.0679599538
3271,282629828,23.783598,i,-0.441474,1.011712,62851.178574,3268.11437372,6.724960916,0.0678577551
3271,282631305,23.707143,i,-0.441474,1.011712,62851.195661,3269.17908572,6.7351212415,0.0677940617
3272,282723291,23.877398,r,-0.493128,1.033665,62852.260319,3272.0841777,6.8929155491,0.0692495568
3275,282974317,25.035764,g,-0.493128,1.033665,62855.165711,3272.1023817,6.9745269556,0.0691311448
3275,282975869,24.995866,g,-0.493128,1.033665,62855.18367,3274.95596968,6.9931049202,0.0697533011
3278,283222443,21.742237,y,-0.493128,1.033665,62858.037545,3274.95863368,6.9666645899,0.0697378794
3278,283222638,21.748065,y,-0.441474,1.011712,62858.039799,3274.95952168,6.9914958949,0.069703157
3278,283222716,21.749593,y,-0.441474,1.011712,62858.040695,3276.01268968,7.2070553581,0.07131765
3279,283313714,23.723468,u,-0.441474,1.011712,62859.093919,3276.05264968,7.180659013,0.0711446384
3279,283317174,23.709419,u,-0.493128,1.033665,62859.133959,3286.08704962,7.2634482585,0.0719193704
3289,284184160,22.875197,i,-0.493128,1.033665,62869.16852,3286.10614162,7.1161313601,0.0719624183
3289,284185793,22.830942,i,-0.493128,1.033665,62869.187423,3286.10702962,7.0644516986,0.0719380023
3289,284185871,22.773614,i,-0.441474,1.011712,62869.188327,3286.13455762,7.227407218,0.0719486037
3289,284188251,22.68527,i,-0.441474,1.011712,62869.215871,3286.96661362,7.3133033294,0.0722856243
3290,284260139,22.163176,z,-0.441474,1.011712,62870.047916,3286.98170962,7.1519008903,0.0725525952
3290,284261453,22.679694,z,-0.441474,1.011712,62870.063116,3291.06961759,7.2282997932,0.071251551
3294,284614626,21.924016,y,-0.493128,1.033665,62874.15077,3295.97137757,7.3336516757,0.0730064427
3299,285038144,21.856004,y,-0.441474,1.011712,62879.052595,3299.00167755,7.1467697047,0.0719201364
3302,285299976,24.338441,r,-0.441474,1.011712,62882.083062,3299.01499755,7.1930273637,0.0719799388
3302,285301144,24.311903,r,-0.441474,1.011712,62882.09658,3299.04785355,7.1857474042,0.0723718998
3302,285303963,24.148501,r,-0.493128,1.033665,62882.129209,3299.06161755,7.2364893023,0.0724037788
3302,285305160,24.136388,r,-0.493128,1.033665,62882.143056,3307.0069975,7.0275609797,0.0700525214
3310,285991617,24.417395,r,-0.493128,1.033665,62890.088163,3307.0229815,6.9214062298,0.0699718937
3310,285993017,24.370592,r,-0.493128,1.033665,62890.104368,3309.02897349,7.0082114106,0.0702882857
3312,286166343,24.376629,r,-0.441474,1.011712,62892.110461,3309.04406949,6.9302271941,0.0704860291
3312,286167633,24.310273,r,-0.441474,1.011712,62892.125389,3310.97591348,6.9729284028,0.0693573557
3314,286334541,24.495821,g,-0.441474,1.011712,62894.057193,3310.99589348,7.0158812776,0.069580187
3314,286336292,24.45923,g,-0.441474,1.011712,62894.077462,3312.03618548,6.9134635652,0.0682061239
3315,286426154,23.919108,i,-0.493128,1.033665,62895.117527,3312.05438948,6.7456935445,0.0681421893
3315,286427739,23.865868,i,-0.493128,1.033665,62895.135878,3314.95015746,6.4419075085,0.065357258
3318,286677912,22.108235,z,-0.493128,1.033665,62898.031396,3314.96480946,6.6051853432,0.0655471209
3318,286679198,22.094858,z,-0.493128,1.033665,62898.046282,3323.01319741,6.5530231265,0.0662262246
3326,287374587,21.744938,y,-0.493128,1.033665,62906.094768,3323.04427741,6.4489637093,0.066096042
3326,287377242,21.610732,y,-0.493128,1.033665,62906.125497,3324.9477054,6.5998985554,0.0657028576
3328,287541703,22.18905,z,-0.441474,1.011712,62908.028971,3324.9619134,6.4522646927,0.0659979145
3328,287542933,23.114624,z,-0.441474,1.011712,62908.043215,3325.0325094,6.6206112764,0.0663067126
3328,287549031,23.033328,i,-0.441474,1.011712,62908.11379,3325.0329534,6.6762539946,0.0663387256
3328,287549069,23.082192,i,-0.493128,1.033665,62908.114235,3334.97144935,6.2611891741,0.0622212474
3338,288407771,23.363119,u,-0.493128,1.033665,62918.052911,3334.97544535,6.2608013307,0.0622052257
3338,288408120,23.30337,u,-0.441474,1.011712,62918.056952,3335.99176134,6.1898688301,0.061576286
3339,288495933,24.235759,r,-0.493128,1.033665,62919.073307,3336.00552534,6.1741990684,0.061587937
3339,288497126,24.151377,r,-0.493128,1.033665,62919.087109,3338.99852932,6.4711860161,0.0648873555
3342,288755711,24.150628,r,-0.441474,1.011712,62922.079995,3342.9723293,6.4991162597,0.0656991362
3346,289099051,23.273388,i,-0.493128,1.033665,62926.053835,3342.9727733,6.5507910301,0.0657106764
3346,289099089,23.216218,i,-0.441474,1.011712,62926.054281,3342.9905333,6.6891422112,0.0658464868
3346,289100617,23.171377,i,-0.493128,1.033665,62926.071965,3344.95256929,6.6828557261,0.0667307196
3348,289270147,21.426481,y,-0.441474,1.011712,62928.034116,3348.92503727,6.9143393406,0.0706938813
3352,289613335,21.539166,z,-0.493128,1.033665,62932.006199,3348.93968927,7.1327044808,0.0705178788
3352,289614606,21.499295,z,-0.493128,1.033665,62932.020905,3355.92247723,7.1714250379,0.0713570114
3359,290217919,21.49573,y,-0.441474,1.011712,62939.003696,3355.92514123,7.1691469824,0.0712439704
3359,290218152,21.485049,y,-0.441474,1.011712,62939.006397,3355.92558523,7.0731409761,0.0712908536
3359,290218191,21.506878,y,-0.493128,1.033665,62939.006845,3357.93868122,6.8714174797,0.0701293189
3361,290392119,24.311054,g,-0.493128,1.033665,62941.019904,3361.9129252,6.8945432525,0.0686510771
3365,290735522,21.843659,y,-0.493128,1.033665,62944.994469,3361.9133692,6.9350137751,0.0686427737
3365,290735560,21.816813,y,-0.441474,1.011712,62944.994915,3361.9169212,6.8538232027,0.0687677808
3365,290735869,21.827588,y,-0.493128,1.033665,62944.998492,3363.91447719,6.819855629,0.0678321878
3367,290908443,21.788432,y,-0.441474,1.011712,62946.995872,3372.91346913,7.2970835632,0.0731787597
3376,291685969,21.947842,z,-0.493128,1.033665,62955.995022,3486.2973045,6.4179922826,0.0646514992
3489,301482314,23.630538,i,-0.441474,1.011712,63069.378643,3486.3137325,6.3890329048,0.0647879675
3489,301483751,23.730723,i,-0.441474,1.011712,63069.395275,3487.3300485,6.3928981428,0.0652808638
3490,301571532,23.355249,u,-0.441474,1.011712,63070.411259,3487.3309365,6.5055825264,0.0652636506
3490,301571610,23.354804,u,-0.493128,1.033665,63070.412154,3494.30706446,6.4353797896,0.0634745532
3497,302174364,24.341866,r,-0.441474,1.011712,63077.38848,3494.30795246,6.3110665968,0.0634333015
3497,302174442,24.341631,r,-0.493128,1.033665,63077.389375,3494.31949646,6.4259069923,0.0634678995
3497,302175447,24.393105,r,-0.493128,1.033665,63077.401016,3494.32038446,6.3858553927,0.0634747213
3497,302175525,24.401003,r,-0.441474,1.011712,63077.401911,3497.26898844,6.6661674992,0.0667869654
3500,302430270,21.359727,y,-0.493128,1.033665,63080.350349,3500.26820842,6.2996515744,0.063361014
3503,302689418,21.340201,y,-0.441474,1.011712,63083.34975,3500.27087242,6.3004292459,0.0634170832
3503,302689650,21.349014,y,-0.493128,1.033665,63083.352433,3502.25644041,6.1324034311,0.0609415487
3505,302861195,21.424399,y,-0.441474,1.011712,63085.33791,3505.30094839,6.1193755282,0.0615133758
3508,303124242,24.265547,r,-0.493128,1.033665,63088.382431,3505.32048439,6.0909872184,0.0615142185
3508,303125913,24.327276,r,-0.493128,1.033665,63088.401776,3509.25654437,6.1089670351,0.0614581527
3512,303465978,23.268945,u,-0.441474,1.011712,63092.337709,3509.30494037,6.0443205163,0.0609729188
3512,303470172,24.74694,g,-0.441474,1.011712,63092.386256,3509.32270037,6.1120568706,0.0609883168
3512,303471701,24.790859,g,-0.441474,1.011712,63092.403953,3518.21424432,5.8647608251,0.0582701656
3521,304239928,23.998477,g,-0.493128,1.033665,63101.295473,3518.23022832,5.9380624639,0.0582673214
3521,304241315,24.100446,g,-0.493128,1.033665,63101.31152,3524.21446029,6.1628739673,0.0619430797
3527,304758353,22.581368,i,-0.493128,1.033665,63107.295761,3524.22378429,6.1536123094,0.0619696385
3527,304759181,22.653102,i,-0.493128,1.033665,63107.305336,3524.22955629,6.162846187,0.061860944
3527,304759644,22.694899,i,-0.441474,1.011712,63107.310705,3524.24420829,6.1827131367,0.0620097214
3527,304760939,22.800927,i,-0.441474,1.011712,63107.325684,3524.24554029,6.366972352,0.0620185242
3527,304761055,22.808297,i,-0.493128,1.033665,63107.327035,3524.25575229,6.1587992877,0.0620409092
3527,304761912,22.870062,i,-0.493128,1.033665,63107.336955,3524.25708429,6.1696333907,0.0620221046
3527,304762030,22.879051,i,-0.441474,1.011712,63107.338317,3524.27084829,6.2107243287,0.061844861
3527,304763213,22.936513,i,-0.441474,1.011712,63107.352004,3527.20080427,6.2403671127,0.0633501283
3530,305016379,21.338447,y,-0.493128,1.033665,63110.282173,3527.20124827,6.2989575173,0.0633424115
3530,305016418,21.343733,y,-0.441474,1.011712,63110.282627,3527.20924027,6.4071210598,0.0635653238
3530,305017117,21.373101,y,-0.493128,1.033665,63110.290708,3529.20191226,6.4669006372,0.0651126826
3532,305189275,21.526655,y,-0.441474,1.011712,63112.283277,3529.20724026,6.4369795545,0.0650794341
3532,305189742,21.543993,y,-0.493128,1.033665,63112.288682,3531.31757225,6.5912563249,0.0665243942
3534,305372070,21.613919,z,-0.441474,1.011712,63114.39897,3531.33533225,6.7074138101,0.0664968249
3534,305373603,21.611403,z,-0.441474,1.011712,63114.416707,3539.2163322,6.278889479,0.062241905
3542,306054528,24.441002,r,-0.441474,1.011712,63122.297788,3539.2296522,6.1226408864,0.0623053261
3542,306055677,24.479165,r,-0.441474,1.011712,63122.311081,3541.15794419,6.1752793155,0.0606931226
3544,306222283,24.120719,r,-0.441474,1.011712,63124.239392,3541.17082019,6.1184442159,0.0606807235
3544,306223381,24.187281,r,-0.493128,1.033665,63124.252105,3541.17170819,6.1732167461,0.060698408
3544,306223459,24.196451,r,-0.441474,1.011712,63124.253,3541.18325219,5.9559471323,0.0606996291
3544,306224480,24.249024,r,-0.493128,1.033665,63124.264822,3542.15827619,6.0026030059,0.0609142314
3545,306308700,24.115688,r,-0.441474,1.011712,63125.239594,3542.16005219,6.0778545824,0.0608641081
3545,306308856,24.121487,r,-0.493128,1.033665,63125.2414,3542.17070819,6.151251459,0.060719456
3545,306309765,24.182535,r,-0.441474,1.011712,63125.251912,3542.17248419,5.954305226,0.0607591806
3545,306309921,24.187011,r,-0.493128,1.033665,63125.253725,3543.15905218,6.0945076954,0.0603157692
3546,306395175,23.301394,u,-0.441474,1.011712,63126.240459,3543.16171618,5.8832348956,0.0603046662
3546,306395407,23.314636,u,-0.493128,1.033665,63126.243142,3546.15827217,6.2238898953,0.0611088106
3549,306654303,23.150871,u,-0.493128,1.033665,63129.239628,3549.12286015,5.9257236976,0.0596232895
3552,306910440,23.057298,z,-0.441474,1.011712,63132.204173,3549.12330415,5.9894167116,0.0596079802
3552,306910479,23.062103,z,-0.493128,1.033665,63132.204623,3550.12940814,5.8099630183,0.0578652516
3553,306997404,22.770701,z,-0.493128,1.033665,63133.210704,3550.13029614,5.7537741062,0.0578852947
3553,306997482,22.777181,z,-0.441474,1.011712,63133.211599,3550.14361614,5.7156318845,0.0578362468
3553,306998640,22.86504,z,-0.441474,1.011712,63133.225006,3550.14805614,5.815449836,0.0578524621
3553,306999015,22.891912,z,-0.493128,1.033665,63133.229344,3554.15027212,5.7300977136,0.0565096266
3557,307344805,21.772005,y,-0.441474,1.011712,63137.231546,3554.15116012,5.711838318,0.05654735
3557,307344882,21.771678,y,-0.493128,1.033665,63137.232441,3555.10975612,5.7301785753,0.0564852401
3558,307427710,22.162583,z,-0.441474,1.011712,63138.191095,3555.11819212,5.7205849548,0.0564500243
3558,307428445,22.220356,z,-0.493128,1.033665,63138.199606,3555.12618412,5.6686693571,0.0564805163
3558,307429147,22.265941,z,-0.441474,1.011712,63138.207725,3555.13240012,5.6960141426,0.056449333
3558,307429659,22.301695,z,-0.493128,1.033665,63138.213654,3561.25649208,6.0223056292,0.0601464418
3564,307958781,23.051767,i,-0.493128,1.033665,63144.337754,3561.27514008,5.9601086916,0.0602763636
3564,307960383,23.038,i,-0.493128,1.033665,63144.356295,3563.22829607,5.8988412982,0.0590356446
3566,308129160,24.14736,r,-0.441474,1.011712,63146.30973,3563.25671207,5.9574052718,0.0591362019
3566,308131591,24.128713,r,-0.441474,1.011712,63146.337865,3564.11230007,5.8428611023,0.0581911448
3567,308205546,24.096272,r,-0.441474,1.011712,63147.193821,3564.12739607,5.8554992072,0.0582953607
3567,308206853,24.207203,r,-0.441474,1.011712,63147.208958,3565.17656806,5.9701896239,0.0610312079
3568,308297481,24.272787,g,-0.441474,1.011712,63148.257887,3565.17878806,6.0137374365,0.0610365214
3568,308297675,24.275779,g,-0.493128,1.033665,63148.260137,3565.19743606,6.1522510204,0.0610214152
3568,308299275,24.288066,g,-0.441474,1.011712,63148.278655,3565.20010006,6.020203648,0.0610991588
3568,308299513,24.290015,g,-0.493128,1.033665,63148.28141,3566.08188405,6.1477590034,0.0610029337
3569,308375716,23.998601,r,-0.493128,1.033665,63149.163383,3566.09387205,6.0857905321,0.0609734443
3569,308376746,24.071191,r,-0.493128,1.033665,63149.175306,3570.11873203,6.2627598302,0.0622600951
3573,308724489,23.026652,u,-0.493128,1.033665,63153.200106,3570.11962003,6.1861841135,0.0622454393
3573,308724566,23.035811,u,-0.441474,1.011712,63153.201004,3572.24593602,6.2073453788,0.0618030172
3575,308908280,23.623545,i,-0.441474,1.011712,63155.327318,3572.27124402,6.1177548848,0.0615608647
3575,308910477,23.577827,i,-0.441474,1.011712,63155.352745,3573.17123201,6.2045615652,0.0621410808
3576,308988239,23.830463,i,-0.493128,1.033665,63156.252773,3573.17300801,6.15176846,0.0621606302
3576,308988359,23.832258,i,-0.441474,1.011712,63156.254161,3573.19210001,6.177472898,0.0621085797
3576,308990046,23.850195,i,-0.493128,1.033665,63156.273689,3573.19343201,6.2555999711,0.0621065798
3576,308990139,23.848715,i,-0.441474,1.011712,63156.274757,3574.10096801,5.9684367475,0.0602734692
3577,309068544,24.140158,g,-0.441474,1.011712,63157.182225,3574.10185601,6.1523422893,0.060343485
3577,309068621,24.139572,g,-0.493128,1.033665,63157.18312,3574.11384401,6.0587810994,0.0602362374
3577,309069681,24.193305,g,-0.441474,1.011712,63157.195386,3574.11650801,6.0947582641,0.0602593606
3577,309069881,24.197846,g,-0.493128,1.033665,63157.197707,3575.071552,5.9851334386,0.0597950526
3578,309152425,23.788605,i,-0.493128,1.033665,63158.153074,3575.07244,5.983428479,0.0597932117
3578,309152502,23.797886,i,-0.441474,1.011712,63158.15397,3575.086204,5.9071556531,0.0598788111
3578,309153673,23.865981,i,-0.441474,1.011712,63158.167519,3575.087092,6.0682137422,0.0599616027
3578,309153750,23.865738,i,-0.493128,1.033665,63158.168414,3577.04912799,5.9742300666,0.0594653583
3580,309323289,23.720011,r,-0.493128,1.033665,63160.130663,3577.05001599,5.8524386012,0.0594867958
3580,309323366,23.728548,r,-0.441474,1.011712,63160.131559,3577.07399199,5.8789621054,0.0593263898
3580,309325438,23.9018,r,-0.441474,1.011712,63160.155544,3577.07487999,6.0045435854,0.059337738
3580,309325516,23.905315,r,-0.493128,1.033665,63160.156439,3579.05822798,6.0441526861,0.0601630609
3582,309496855,22.858539,z,-0.493128,1.033665,63162.139529,3579.05911598,6.0076041593,0.0601671665
3582,309496932,22.867707,z,-0.441474,1.011712,63162.140424,3579.07998398,6.0503455239,0.0601127486
3582,309498753,22.991779,z,-0.493128,1.033665,63162.161496,3579.08087198,5.9693635811,0.0600965886
3582,309498830,23.00027,z,-0.441474,1.011712,63162.162392,3580.04301998,6.0849043012,0.0603564182
3583,309581963,21.404109,y,-0.441474,1.011712,63163.124581,3580.04790398,5.9039508051,0.0603423046
3583,309582350,21.422567,y,-0.493128,1.033665,63163.129052,3581.03757997,5.8421479019,0.0589616823
3584,309667871,21.579456,y,-0.493128,1.033665,63164.118889,3582.06366397,6.1171284046,0.0608665432
3585,309756547,21.417692,y,-0.441474,1.011712,63165.145223,3583.03335996,5.87512063,0.0590195943
3586,309840323,21.506337,y,-0.441474,1.011712,63166.114856,3583.03691196,5.8757309303,0.0589740606
3586,309840632,21.520926,y,-0.493128,1.033665,63166.118434,3583.03779996,5.8361806036,0.0589702139
3586,309840709,21.52851,y,-0.441474,1.011712,63166.119329,3585.06243995,5.9393134509,0.0600385404
3588,310015638,21.589124,y,-0.493128,1.033665,63168.143964,3586.25147194,5.7407595649,0.058289033
3589,310118355,22.199552,z,-0.493128,1.033665,63169.332815,3586.27722394,5.9301182741,0.0582553164
3589,310120591,21.965072,z,-0.493128,1.033665,63169.3587,3587.02047994,5.8904793388,0.0576690061
3590,310184812,21.818825,z,-0.493128,1.033665,63170.101997,3587.02136794,5.7595334226,0.057672906
3590,310184889,21.794145,z,-0.441474,1.011712,63170.102892,3587.03957194,5.6682119517,0.0578012569
3590,310186462,21.924248,z,-0.493128,1.033665,63170.121092,3587.04045994,5.7532486757,0.0577917621
3590,310186539,21.899168,z,-0.441474,1.011712,63170.121988,3588.02214393,5.7881765196,0.0579067154
3591,310271347,21.284407,y,-0.441474,1.011712,63171.103564,3602.06319985,6.1718187657,0.0626154158
3605,311484505,23.590554,i,-0.493128,1.033665,63185.144741,3602.08539985,6.2006871279,0.06290678
3605,311486405,23.633667,i,-0.493128,1.033665,63185.166726,3604.00525584,6.5367177089,0.0651602166
3607,311652266,23.435394,u,-0.441474,1.011712,63187.086423,3605.02911984,6.6556162419,0.0663891416
3608,311740731,22.934921,u,-0.493128,1.033665,63188.110323,3605.09083584,6.6639127259,0.0664904353
3608,311746085,23.599996,i,-0.441474,1.011712,63188.172287,3605.12147184,6.6481686205,0.0668315169
3608,311748736,23.612885,i,-0.441474,1.011712,63188.202969,3608.99892381,6.7493507444,0.0685273478
3612,312083753,23.552014,r,-0.493128,1.033665,63192.080484,3609.02645181,6.8104352045,0.0686890019
3612,312086116,23.668261,r,-0.493128,1.033665,63192.107827,3612.0167918,7.032857873,0.0700658066
3615,312344492,21.778302,y,-0.493128,1.033665,63195.098296,3614.00013979,7.192030204,0.0717738955
3617,312515823,21.807848,y,-0.441474,1.011712,63197.081293,3614.00768779,7.231873916,0.0716987257
3617,312516489,21.82502,y,-0.493128,1.033665,63197.088995,3616.10336777,7.2991362001,0.0733586673
3619,312697553,22.216342,z,-0.493128,1.033665,63199.184646,3616.12689977,7.3699565463,0.0736299554
3619,312699602,22.201147,z,-0.493128,1.033665,63199.208365,3616.12867577,7.2070720057,0.0735804538
